source_year,gu_name,dong_name,admi_cd,total_commute,subway_share,bus_share,car_share,other_share,avg_stay_duration,short_stay_share,axis_commute_share,seoul_commute_share,accessibility_score,vulnerability_score,high_demand_low_access,bus,car,subway,walk,express_bus,rail,air,other,total_od_commute
2024,분당구,구미동,41135670,1498413.11,0.2869980161879389,0.1882358664093642,0.4202135351044812,0.1045525822982154,408.1487695141696,0.0349319420997324,0.2702742653482712,0.2123039061139769,-0.0072807259369851,0.0072807259369851,1.2500314819241292,282055.09,629653.47,430041.59,94286.06,0.0,64.3,0.0,62312.6,2353977.65
2024,분당구,서현1동,41135580,1624125.08,0.1646531682153446,0.2220040897342709,0.430019152219483,0.1833235898309014,412.7482346585646,0.0355166980119536,0.4869109185519294,0.1983061738615777,-0.0737974784267141,0.0737974784267141,1.6135118278313971,360562.41,698404.89,267417.34,209779.48,14.69,22.74,0.0,87923.53,2939563.8
2024,분당구,야탑2동,41135630,465673.06,0.1955785030811101,0.2410146509226881,0.4889174606750925,0.0744893853211091,409.91804790232015,0.0300025945241496,0.3470046629489278,0.2764937108498549,-0.0881037797143435,0.0881037797143435,-0.5552364471212736,112234.03,227675.69,91075.64,24660.11,0.0,0.0,0.0,10027.59,686514.06
2024,분당구,수내2동,41135530,58971.880000000005,0.0973116339516393,0.1059001340978106,0.7601495831572608,0.0366386487932892,416.452655618237,0.0227954408100945,0.4155448462292282,0.2739136020660212,-0.128470388915704,0.128470388915704,-1.2500935051337445,6245.13,44827.45,5738.65,1105.51,0.0,0.0,0.0,1055.14,119789.67
2024,분당구,운중동,41135680,1681265.0799999998,0.0734445278551791,0.1599622826877484,0.6986608857658544,0.067932303691218,409.3481728492214,0.0333610925886832,0.4307671439544381,0.2921817478917196,-0.215224068167196,0.215224068167196,1.9880345491881288,268939.0,1174634.15,123479.72,25804.51,0.0,5.45,0.0,88402.25,2366064.53
2024,분당구,서현2동,41135590,868425.77,0.139741603936972,0.2186424062473411,0.542090845599849,0.0995251442158378,415.8703794384177,0.0319660366596444,0.3748303484522299,0.2700362658365891,-0.230176407625668,0.230176407625668,0.4755613658118665,189874.7,470765.66,121355.21,40725.56,0.0,0.0,0.0,45704.64,1285148.9
2024,분당구,수내3동,41135540,583454.08,0.1421567229421036,0.191218270339287,0.5586906856491602,0.107934321069449,426.0578396802025,0.031118490078945,0.3894977973367927,0.2203528150184065,-0.2850753983026763,0.2850753983026763,0.0387808044140108,111567.08,325970.36,82941.92,25808.08,9.0,0.0,0.0,37157.64,861906.62
2024,분당구,판교동,41135650,1124560.07,0.0731068016668953,0.1836517990541848,0.6489367082009234,0.0943046910779964,414.28728040663935,0.0312392471840121,0.4031638531302111,0.3012246349942545,-0.2904558739280198,0.2904558739280198,1.0744973076309678,206527.48,729768.31,82212.98999999999,38814.69,0.0,16.35,0.0,67220.25,1541480.53
2024,분당구,야탑3동,41135640,1464134.99,0.2219867718617939,0.3016075587401951,0.3763929034986043,0.1000127658994065,421.9226379665307,0.0334882987804287,0.2779065193787693,0.2189083871676481,-0.3940989036687263,0.3940989036687263,1.9132106793289003,441594.18,551090.02,325018.6,77611.64,0.0,6.34,0.0,68814.20999999999,2118071.29
2024,분당구,분당동,41135510,1205349.57,0.1289601073985532,0.2713438226887159,0.5054182414484123,0.0942778284643184,414.357319841994,0.0341074996193842,0.3851706081723924,0.235949043708393,-0.4206327540206675,0.4206327540206675,1.4726677330042104,327064.16000000003,609205.66,155442.01,35374.65,0.0,16.939999999999998,0.0,78246.15,1744781.6
2024,분당구,야탑1동,41135620,931875.68,0.2173205013784671,0.2442619813836112,0.3777961991668245,0.1606213180710972,421.6821378280845,0.0345795911317269,0.2519987476836607,0.1884038936933017,-0.4751196477508716,0.4751196477508716,1.0569038579497223,227621.8,352059.09,202515.69,98665.99,5.6,21.67,0.0,50985.84,1710813.74
2024,수정구,복정동,41131620,437144.59,0.3551224321453915,0.1272035186344179,0.4318943761834042,0.0857796730367863,430.2196296115663,0.0338201143013116,0.2677784771068249,0.5025604353959222,1.1568802896748402,-1.1568802896748402,-2.952872126291619,55606.33,188800.29,155239.85,6716.54,0.0,0.0,0.0,30781.58,773964.07
2024,수정구,태평1동,41131540,657461.18,0.4919887741508936,0.2293919619710474,0.2219817297806084,0.0566375340974504,443.4829902428612,0.0303249995687958,0.2682255350158545,0.3331662255267746,1.079834881992575,-1.079834881992575,-2.3902631919703032,150816.31,145944.37,323463.52,21460.15,5.78,15.52,0.0,15755.53,1065380.11
2024,수정구,산성동,41131600,148485.94,0.4581288975912466,0.1340060210414535,0.3357348177207889,0.0721302636465109,430.9188459001573,0.0335482268556874,0.2231791074783854,0.2702171171623321,0.8027303106314292,-0.8027303106314292,-2.833329268100452,19898.01,49851.9,68025.7,3526.6800000000003,0.0,0.0,0.0,7183.65,303056.19
2024,수정구,위례동,41131625,2267433.31,0.2805709465386657,0.1705692592123029,0.4250808681998237,0.1237789260492076,416.4899523836491,0.0336580174876234,0.2249450492951586,0.5002369634653339,0.6908090503202843,-0.6908090503202843,1.3935106271295443,386754.42,963842.52,636175.91,107963.99,0.0,5.94,0.0,172690.53,3299875.78
