"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"5138","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","50.1000","202601","08","49,500","0","14","1992","서현로 181","202604~202804","신규","-","","","아파트"
"5139","경기도 성남시 분당구 서현동","310","0310","0000","효자촌(대창)","월세","53.8200","202601","08","29,000","20","2","1994","분당로263번길 13","202601~202801","신규","-","","","아파트"
"5140","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","월세","164.4000","202601","08","44,000","235","25","1992","내정로165번길 35","202601~202802","갱신","-","40,000","235","아파트"
"5141","경기도 성남시 분당구 수내동","73","0073","0000","푸른마을(신성)","월세","59.7800","202601","08","30,000","70","1","1992","수내로 206","202603~202803","갱신","-","25,000","70","아파트"
"5142","경기도 성남시 분당구 수내동","71","0071","0000","푸른마을(벽산)","전세","59.7800","202601","08","49,350","0","4","1992","수내로 206","202602~202801","갱신","사용","47,000","0","아파트"
"5143","경기도 성남시 분당구 수내동","75","0075","0000","푸른마을(쌍용)","전세","59.7800","202601","08","47,000","0","1","1992","백현로 265","202602~202802","갱신","사용","45,000","0","아파트"
"5144","경기도 성남시 분당구 수내동","71","0071","0000","푸른마을(벽산)","전세","101.8200","202601","08","67,000","0","6","1992","수내로 206","202602~202702","갱신","-","64,000","0","아파트"
"5145","경기도 성남시 분당구 수내동","55","0055","0000","파크타운(롯데)","전세","101.9100","202601","08","100,000","0","13","1993","내정로 152","202601~202602","신규","-","","","아파트"
"5146","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","42.7500","202601","07","32,000","0","17","1994","백현로 206","202601~202801","신규","-","","","아파트"
"5147","경기도 성남시 분당구 정자동","180","0180","0000","미켈란쉐르빌","전세","150.9100","202601","07","140,000","0","12","2003","정자일로 100","202603~202803","신규","-","","","아파트"
"5148","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","36.0000","202601","07","28,000","0","10","1994","백현로 206","202602~202802","신규","-","","","아파트"
"5149","경기도 성남시 분당구 정자동","101","0101","0000","한솔마을(7단지영구임대)(주공701-710)","월세","26.4000","202601","07","275","5","3","1994","내정로 94","202603~202802","갱신","-","262","5","아파트"
"5150","경기도 성남시 분당구 정자동","121","0121","0000","상록마을(우성)1","전세","55.1400","202601","07","42,000","0","5","1994","내정로 55","202602~202802","갱신","사용","40,000","0","아파트"
"5151","경기도 성남시 분당구 정자동","121","0121","0000","상록마을(우성)1","전세","55.1400","202601","07","37,023","0","3","1994","내정로 55","202603~202803","신규","-","","","아파트"
"5152","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","36.0000","202601","07","28,000","0","10","1994","백현로 206","202602~202802","신규","-","","","아파트"
"5153","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","28.7100","202601","07","2,000","95","14","1991","중앙공원로 17","202601~202801","신규","-","","","아파트"
"5154","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","35.1000","202601","07","3,000","100","13","1991","중앙공원로 17","202603~202803","신규","-","","","아파트"
"5155","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","35.1000","202601","07","3,000","110","13","1991","중앙공원로 17","202602~202802","신규","-","","","아파트"
"5156","경기도 성남시 분당구 서현동","292","0292","0000","효자촌(임광)","월세","84.9900","202601","07","40,000","92","12","1993","불정로 397","202602~202802","갱신","사용","40,000","80","아파트"
"5157","경기도 성남시 분당구 서현동","87","0087","0000","시범한신","전세","84.6900","202601","07","72,000","0","9","1992","중앙공원로 53","202604~202804","신규","-","","","아파트"
"5158","경기도 성남시 분당구 서현동","87","0087","0000","시범한신","전세","84.6900","202601","07","75,000","0","1","1991","중앙공원로 53","202604~202804","신규","-","","","아파트"
"5159","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","월세","84.6900","202601","07","20,000","200","3","1992","중앙공원로 53","-","-","-","","","아파트"
"5160","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","35.1000","202601","07","2,500","100","13","1991","중앙공원로 17","202603~202803","신규","-","","","아파트"
"5161","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","월세","84.6900","202601","07","20,000","200","3","1992","중앙공원로 53","202603~202803","신규","-","","","아파트"
"5162","경기도 성남시 분당구 판교동","494","0494","0000","판교원마을12단지(힐스테이트)","전세","118.6000","202601","07","84,000","0","13","2009","서판교로 165","202601~202801","갱신","사용","80,000","0","아파트"
"5163","경기도 성남시 분당구 판교동","623","0623","0000","판교원마을2단지(푸르지오)","월세","101.0900","202601","07","43,000","165","9","2009","판교로 30","202601~202612","갱신","-","30,000","215","아파트"
"5164","경기도 성남시 분당구 분당동","39","0039","0000","샛별마을(삼부)","월세","59.8200","202601","07","30,000","45","1","1992","수내로 201","202601~202801","갱신","-","24,000","60","아파트"
"5165","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","월세","69.8700","202601","07","50,000","40","10","1994","야탑로 124","202602~202702","갱신","-","30,000","80","아파트"
"5166","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","전세","131.7300","202601","07","87,000","0","6","1993","장미로 55","202602~202802","갱신","-","80,000","0","아파트"
"5167","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","133.4480","202601","07","67,000","0","20","1993","장미로 101","202602~202802","갱신","사용","64,000","0","아파트"
"5168","경기도 성남시 분당구 야탑동","201","0201","0000","매화마을공무원1","월세","58.9200","202601","07","4,000","110","6","1995","매화로 92","202603~202803","갱신","사용","4,000","106","아파트"
"5169","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","84.9700","202601","07","54,600","0","14","1993","장미로 101","202602~202802","갱신","사용","52,000","0","아파트"
"5170","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","42.5600","202601","07","35,000","0","4","1993","내정로165번길 35","-","-","-","","","아파트"
"5171","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","42.5600","202601","07","36,150","0","7","1993","내정로165번길 35","202602~202802","신규","-","","","아파트"
"5172","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","42.5600","202601","07","36,150","0","7","1993","내정로165번길 35","202602~202802","갱신","-","34,150","0","아파트"
"5173","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","48.5100","202601","07","33,075","0","2","1992","내정로165번길 35","202601~202801","갱신","-","31,500","0","아파트"
"5174","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","전세","101.9300","202601","07","87,000","0","9","1992","내정로 151","202603~202803","갱신","사용","83,000","0","아파트"
"5175","경기도 성남시 분당구 수내동","73","0073","0000","푸른마을(신성)","월세","59.7800","202601","07","43,000","8","5","1992","수내로 206","202602~202802","갱신","사용","43,000","0","아파트"
"5176","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","월세","134.5500","202601","07","50,000","180","6","1992","내정로 151","202602~202702","신규","-","","","아파트"
"5177","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","42.5600","202601","07","35,000","0","4","1993","내정로165번길 35","202601~202801","신규","-","","","아파트"
"5178","경기도 성남시 분당구 수내동","73","0073","0000","푸른마을(신성)","전세","131.4000","202601","07","100,000","0","6","1992","수내로 206","202603~202803","신규","-","","","아파트"
"5179","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","42.5600","202601","07","35,000","0","4","1993","내정로165번길 35","-","-","-","","","아파트"
"5180","경기도 성남시 분당구 수내동","73","0073","0000","푸른마을(신성)","전세","84.7200","202601","07","85,000","0","17","1993","수내로 206","202603~202803","신규","-","","","아파트"
"5181","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","84.9000","202601","07","72,000","0","3","1993","서현로 181","202602~202802","갱신","사용","72,000","0","아파트"
"5182","경기도 성남시 분당구 이매동","116","0116","0000","이매촌(성지)","전세","84.9000","202601","07","72,000","0","6","1992","이매로 54","202603~202803","신규","-","","","아파트"
"5183","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","84.9400","202601","07","67,000","0","6","1994","양현로 220","202602~202802","갱신","사용","65,000","0","아파트"
"5184","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","84.9400","202601","07","67,000","0","6","1994","양현로 220","202602~202802","갱신","사용","65,000","0","아파트"
"5185","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","84.9400","202601","07","67,000","0","6","1994","양현로 220","202602~202802","갱신","사용","65,000","0","아파트"
"5186","경기도 성남시 분당구 구미동","201","0201","0000","무지개(3단지)(건영)","월세","68.1600","202601","07","16,700","75","2","1996","미금로 63","202603~202803","갱신","-","15,000","75","아파트"
"5187","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","월세","101.6500","202601","07","10,000","280","27","2010","판교원로82번길 30","202602~202902","신규","-","","","아파트"
"5188","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","전세","84.9978","202601","07","68,250","0","12","2021","판교대장로5길 20","202603~202803","갱신","사용","65,000","0","아파트"
"5189","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","월세","84.9730","202601","07","65,000","56","14","2021","판교대장로5길 20","202603~202803","신규","-","","","아파트"
"5190","경기도 성남시 분당구 대장동","623","623","0000","판교풍경채어바니티(7단지)","전세","84.9730","202601","07","68,000","0","14","2021","판교대장로 77","202601~202801","갱신","사용","65,000","0","아파트"
"5191","경기도 성남시 분당구 대장동","592","0592","0000","판교퍼스트힐푸르지오1단지","전세","84.9700","202601","07","70,000","0","10","2021","판교대장로7길 69","202602~202802","신규","-","","","아파트"
"5192","경기도 성남시 분당구 대장동","592","0592","0000","판교퍼스트힐푸르지오1단지","전세","84.9700","202601","07","70,000","0","10","2021","판교대장로7길 69","-","-","-","","","아파트"
"5193","경기도 성남시 분당구 대장동","595","0595","0000","힐스테이트판교엘포레A6BL","월세","128.2160","202601","07","7,000","400","10","2021","판교대장로7길 16","202603~202803","신규","-","","","아파트"
"5194","경기도 성남시 분당구 삼평동","738","0738","0000","봇들마을7단지","월세","108.3400","202601","07","105,000","19","8","2009","동판교로 155","202601~202801","갱신","사용","105,000","19","아파트"
"5195","경기도 성남시 분당구 삼평동","726","0726","0000","봇들마을5단지(주공)임대","월세","51.9000","202601","07","5,584","36","4","2010","대왕판교로644번길 65","202603~202802","갱신","-","0","35","아파트"
"5196","경기도 성남시 분당구 금곡동","180","0180","0000","청솔마을(유천)","전세","84.6000","202601","07","70,000","0","11","1995","정자일로 46","202603~202803","신규","-","","","아파트"
"5197","경기도 성남시 분당구 금곡동","143","0143","0000","청솔마을(성원)","전세","134.6700","202601","07","84,000","0","13","1994","미금로 251","202602~202802","갱신","사용","80,000","0","아파트"
"5198","경기도 성남시 분당구 금곡동","180","0180","0000","청솔마을(유천)","전세","84.6000","202601","07","70,000","0","11","1995","정자일로 46","202603~202803","신규","-","","","아파트"
"5199","경기도 성남시 분당구 금곡동","176","0176","0000","청솔마을(계룡)","전세","84.9700","202601","07","57,750","0","23","1996","정자일로 30","202602~202802","신규","-","","","아파트"
"5200","경기도 성남시 분당구 금곡동","141","0141","0000","청솔마을(대원)","전세","101.6700","202601","07","75,000","0","5","1994","미금로 215","202602~202802","신규","-","","","아파트"
"5201","경기도 성남시 분당구 백현동","554","0554","0000","백현마을5단지(주공)","월세","74.7600","202601","07","20,000","266","13","2009","판교역로 102","202601~202801","갱신","사용","20,000","250","아파트"
"5202","경기도 성남시 분당구 백현동","554","0554","0000","백현마을5단지(주공)","월세","84.7000","202601","07","50,000","190","20","2009","판교역로 102","202601~202801","신규","-","","","아파트"
"5203","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","전세","58.1400","202601","07","36,500","0","4","1995","미금일로 22","202601~202801","갱신","-","35,000","0","아파트"
"5204","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","전세","66.6000","202601","06","42,700","0","2","1994","금곡로 263","202602~202702","갱신","사용","42,700","0","아파트"
"5205","경기도 성남시 분당구 구미동","201","0201","0000","무지개(3단지)(건영)","월세","53.8300","202601","06","3,000","130","11","1996","미금로 63","202602~202802","신규","-","","","아파트"
"5206","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","전세","51.3200","202601","06","31,500","0","1","1995","미금로 184","202602~202802","갱신","사용","30,000","0","아파트"
"5207","경기도 성남시 분당구 구미동","212","0212","0000","무지개(12단지)(주공뜨란체)","전세","49.3600","202601","06","35,000","0","1","1995","미금로22번길 10","202602~202802","신규","-","","","아파트"
"5208","경기도 성남시 분당구 삼평동","705","0705","0000","봇들마을1단지(판교신미주)","전세","82.7940","202601","06","78,700","0","6","2009","동판교로 275","202603~202803","갱신","사용","75,000","0","아파트"
"5209","경기도 성남시 분당구 대장동","595","0595","0000","힐스테이트판교엘포레A6BL","전세","128.1160","202601","06","94,500","0","17","2021","판교대장로7길 16","202601~202801","갱신","사용","90,000","0","아파트"
"5210","경기도 성남시 분당구 대장동","621","0621","0000","힐스테이트판교엘포레A3BL","월세","139.1530","202601","06","10,000","500","5","2021","판교대장로 117","202602~202802","신규","-","","","아파트"
"5211","경기도 성남시 분당구 삼평동","742","0742","0000","봇들마을8단지(주공)","월세","101.8400","202601","06","90,000","100","18","2009","동판교로 153","202602~202804","신규","-","","","아파트"
"5212","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","전세","84.9730","202601","06","75,000","0","14","2021","판교대장로5길 20","202603~202803","신규","-","","","아파트"
"5213","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","전세","84.9730","202601","06","75,000","0","14","2021","판교대장로5길 20","202603~202803","신규","-","","","아파트"
"5214","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","전세","84.9730","202601","06","75,000","0","14","2021","판교대장로5길 20","202603~202803","신규","-","","","아파트"
"5215","경기도 성남시 분당구 삼평동","742","0742","0000","봇들마을8단지(주공)","전세","101.8400","202601","06","130,000","0","8","2009","동판교로 153","202602~202802","신규","-","","","아파트"
"5216","경기도 성남시 분당구 금곡동","180","0180","0000","청솔마을(유천)","월세","40.5000","202601","06","10,000","120","11","1995","정자일로 46","202602~202802","신규","-","","","아파트"
"5217","경기도 성남시 분당구 금곡동","176","0176","0000","청솔마을(계룡)","전세","84.9700","202601","06","72,000","0","10","1996","정자일로 30","202602~202802","신규","-","","","아파트"
"5218","경기도 성남시 분당구 대장동","638","638","0000","판교더샵포레스트11단지","월세","84.9950","202601","06","61,500","40","9","2021","판교대장로5길 58","202602~202802","신규","-","","","아파트"
"5219","경기도 성남시 분당구 백현동","554","0554","0000","백현마을5단지(주공)","월세","84.7300","202601","06","50,000","160","5","2009","판교역로 102","202601~202801","갱신","-","50,000","130","아파트"
"5220","경기도 성남시 분당구 삼평동","742","0742","0000","봇들마을8단지(주공)","월세","101.8400","202601","06","90,000","100","18","2009","동판교로 153","202602~202804","신규","-","","","아파트"
"5221","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","월세","101.6500","202601","06","20,000","210","10","2010","판교원로82번길 30","202601~202801","신규","-","","","아파트"
"5222","경기도 성남시 분당구 이매동","110","0110","0000","이매촌(동신9)","전세","84.6000","202601","06","71,000","0","5","1992","양현로166번길 20","202601~202801","갱신","-","66,000","0","아파트"
"5223","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(건영)","전세","133.8900","202601","06","80,800","0","15","1992","판교로 430","202601~202801","갱신","사용","77,000","0","아파트"
"5224","경기도 성남시 분당구 이매동","140","0140","0000","아름마을(풍림)","전세","134.2200","202601","06","88,000","0","13","1993","탄천로 35","202603~202803","신규","-","","","아파트"
"5225","경기도 성남시 분당구 야탑동","211","0211","0000","매화마을(주공4)","월세","35.2800","202601","06","15,750","25","4","1993","장미로 193","202601~202707","갱신","사용","15,750","25","아파트"
"5226","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","전세","101.9400","202601","06","71,400","0","7","1993","장미로 55","202602~202802","갱신","사용","68,000","0","아파트"
"5227","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","42.7500","202601","06","25,000","0","9","1994","백현로 206","202602~202802","신규","-","","","아파트"
"5228","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","월세","71.8438","202601","06","20,000","190","7","2009","서판교로 29","202602~202802","갱신","사용","20,000","180","아파트"
"5229","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(한성)","전세","83.6400","202601","06","55,000","0","4","1992","판교로 430","202601~202801","갱신","-","46,200","0","아파트"
"5230","경기도 성남시 분당구 이매동","110","0110","0000","이매촌(동신9)","월세","84.6000","202601","06","60,000","64","10","1992","양현로166번길 20","202602~202802","갱신","사용","60,000","50","아파트"
"5231","경기도 성남시 분당구 이매동","111","0111","0000","이매촌(진흥)","전세","84.6300","202601","06","63,000","0","3","1993","양현로 138","202604~202804","갱신","사용","60,000","0","아파트"
"5232","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","월세","64.8000","202601","06","25,000","100","2","1992","중앙공원로 54","202603~202803","신규","-","","","아파트"
"5233","경기도 성남시 분당구 서현동","292","0292","0000","효자촌(임광)","월세","111.5100","202601","06","63,000","40","15","1992","불정로 397","202602~202802","신규","-","","","아파트"
"5234","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","월세","133.2950","202601","06","87,000","16","3","1991","중앙공원로 53","202603~202803","갱신","사용","87,000","0","아파트"
"5235","경기도 성남시 분당구 서현동","291","0291","0000","효자촌(동아)","전세","128.2800","202601","06","73,000","0","10","1992","돌마로486번길 7","202601~202802","신규","-","","","아파트"
"5236","경기도 성남시 분당구 이매동","99","0099","0000","이매촌(삼환)","월세","101.9000","202601","06","10,000","200","14","1994","양현로 220","202601~202801","신규","-","","","아파트"
"5237","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","전세","84.9377","202601","06","89,000","0","16","2021","돌마로 171","202602~202802","갱신","사용","85,000","0","아파트"
"5238","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(8단지)(한진)","전세","134.9700","202601","06","79,000","0","7","1995","불정로 119","202603~202803","갱신","-","73,000","0","아파트"
"5239","경기도 성남시 분당구 정자동","110","0110","0000","한솔마을(1단지)(청구)","전세","84.9650","202601","06","69,000","0","8","1994","불정로 219","202602~202802","갱신","사용","66,000","0","아파트"
"5240","경기도 성남시 분당구 야탑동","201","0201","0000","매화마을공무원1","전세","49.6700","202601","06","33,000","0","14","1995","매화로 92","202601~202801","신규","-","","","아파트"
"5241","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","전세","84.9600","202601","06","52,593","0","16","2009","판교원로 255","202602~202802","갱신","-","50,089","0","아파트"
"5242","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.8000","202601","06","32,843","32","3","2009","판교원로 255","202603~202803","갱신","-","31,279","31","아파트"
"5243","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.8700","202601","06","29,715","29","1","2009","판교원로 255","202602~202702","갱신","-","28,300","28","아파트"
"5244","경기도 성남시 분당구 분당동","38","0038","0000","샛별마을(우방)","월세","57.2800","202601","06","35,000","50","5","1994","수내로 181","202602~202802","신규","-","","","아파트"
"5245","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.8700","202601","06","8,937","82","5","2009","판교원로 255","202604~202702","갱신","-","34,046","20","아파트"
"5246","경기도 성남시 분당구 수내동","71","0071","0000","푸른마을(벽산)","전세","59.7800","202601","06","47,250","0","4","1992","수내로 206","202602~202802","갱신","사용","45,000","0","아파트"
"5247","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(두산)","전세","132.7200","202601","05","75,000","0","6","1993","탄천로 95","202603~202803","신규","-","","","아파트"
"5248","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","전세","53.7200","202601","05","40,000","0","4","1993","장안로51번길 31","202603~202803","신규","-","","","아파트"
"5249","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","전세","84.9907","202601","05","68,000","0","2","2009","서판교로 29","202601~202801","갱신","사용","65,000","0","아파트"
"5250","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","월세","84.9907","202601","05","15,000","260","10","2009","서판교로 29","202602~202702","신규","-","","","아파트"
"5251","경기도 성남시 분당구 판교동","622","0622","0000","판교원마을1단지(파라곤)","월세","101.2000","202601","05","30,000","215","4","2009","판교로 50","202602~202802","갱신","-","30,000","200","아파트"
"5252","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","28.1600","202601","05","26,000","0","2","1993","내정로165번길 35","202603~202803","신규","-","","","아파트"
"5253","경기도 성남시 분당구 수내동","32","0032","0000","양지마을(6단지)(금호,청구)","월세","59.6250","202601","05","10,000","150","21","1993","내정로165번길 38","202602~202802","신규","-","","","아파트"
"5254","경기도 성남시 분당구 수내동","27","0027","0000","양지마을(3단지)(금호)","전세","134.4800","202601","05","106,000","0","10","1992","내정로 151","202602~202802","신규","-","","","아파트"
"5255","경기도 성남시 분당구 수내동","75","0075","0000","푸른마을(쌍용)","전세","59.7800","202601","05","45,000","0","3","1992","백현로 265","202601~202801","신규","-","","","아파트"
"5256","경기도 성남시 분당구 수내동","75","0075","0000","푸른마을(쌍용)","전세","131.4000","202601","05","96,000","0","14","1992","백현로 227","202601~202801","갱신","-","93,000","0","아파트"
"5257","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","84.9300","202601","05","30,000","121","18","1992","중앙공원로 17","202603~202803","갱신","-","30,000","110","아파트"
"5258","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","28.7100","202601","05","5,000","95","11","1991","중앙공원로 17","202602~202802","신규","-","","","아파트"
"5259","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","전세","59.9950","202601","05","60,000","0","1","1991","중앙공원로 53","202604~202804","신규","-","","","아파트"
"5260","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","84.6000","202601","05","72,000","0","3","1992","중앙공원로 54","202603~202803","신규","-","","","아파트"
"5261","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(건영)","월세","133.8900","202601","05","35,000","140","8","1992","판교로 430","202603~202803","신규","-","","","아파트"
"5262","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","59.5350","202601","05","46,000","0","2","1994","양현로 192","202601~202801","갱신","-","46,000","0","아파트"
"5263","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(한성)","전세","83.6400","202601","05","52,500","0","5","1992","판교로 430","202603~202803","갱신","사용","50,000","0","아파트"
"5264","경기도 성남시 분당구 야탑동","201","0201","0000","매화마을공무원1","월세","49.6700","202601","05","5,000","120","3","1995","매화로 92","202602~202802","신규","-","","","아파트"
"5265","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","41.7600","202601","05","35,000","0","7","1993","장미로 101","202603~202803","신규","-","","","아파트"
"5266","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","전세","84.6000","202601","05","70,000","0","8","1993","장미로 55","202602~202802","신규","-","","","아파트"
"5267","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","74.6100","202601","05","55,000","0","11","1993","장미로 101","202602~202802","갱신","사용","53,000","0","아파트"
"5268","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","41.7600","202601","05","24,990","0","3","1993","장미로 101","202602~202802","신규","-","","","아파트"
"5269","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","월세","84.9900","202601","05","20,000","200","4","1993","장미로 55","202603~202803","갱신","-","20,000","160","아파트"
"5270","경기도 성남시 분당구 정자동","170-1","0170","0001","삼성아데나루체","월세","128.2100","202601","05","50,000","220","4","2004","정자일로 120","202601~202801","갱신","사용","50,000","200","아파트"
"5271","경기도 성남시 분당구 정자동","15-4","0015","0004","두산제니스","전세","132.1700","202601","05","135,000","0","18","2003","정자일로232번길 25","202602~202802","신규","-","","","아파트"
"5272","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(2단지)(동아)","월세","84.9700","202601","05","53,000","40","8","1995","불정로 179","202602~202802","갱신","-","50,000","40","아파트"
"5273","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","41.8500","202601","05","23,000","0","10","1994","백현로 206","202601~202801","갱신","-","23,000","0","아파트"
"5274","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","전세","84.9700","202601","05","68,000","0","13","1995","불정로 195","202601~202801","갱신","사용","67,000","0","아파트"
"5275","경기도 성남시 분당구 정자동","124","0124","0000","상록마을(라이프1차)","월세","128.7000","202601","05","50,000","150","2","1994","정자로 56","202602~202802","신규","-","","","아파트"
"5276","경기도 성남시 분당구 정자동","200","0200","0000","정든마을(1단지)(동아)","전세","101.9900","202601","05","90,000","0","12","1995","불정로 141","202602~202612","갱신","사용","90,000","0","아파트"
"5277","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(5단지)(신화)","월세","115.7700","202601","05","75,000","50","12","1995","정자로 112","202601~202801","갱신","사용","75,000","50","아파트"
"5278","경기도 성남시 분당구 정자동","121","0121","0000","상록마을(우성)1","월세","69.1200","202601","05","30,000","200","3","1994","내정로 55","202602~202802","신규","-","","","아파트"
"5279","경기도 성남시 분당구 정자동","174-1","0174","0001","분당더?스타파크","월세","116.7905","202601","05","31,500","289","33","2007","정자일로 121","202602~202802","갱신","사용","30,000","275","아파트"
"5280","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","전세","53.7200","202601","05","40,000","0","4","1993","장안로51번길 31","202603~202803","신규","-","","","아파트"
"5281","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","전세","58.7100","202601","05","40,950","0","8","1995","금곡로 263","202602~202802","갱신","사용","39,000","0","아파트"
"5282","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","월세","84.7900","202601","05","10,000","240","7","1995","미금로 184","202601~202801","신규","-","","","아파트"
