"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","49.3600","202605","05","78,000","-","7","개인","개인","1995","미금일로 22","-","직거래","-","-"
"2","경기도 성남시 분당구 분당동","34","0034","0000","샛별마을(라이프)","58.1700","202605","01","130,000","-","4","개인","개인","1992","분당로 190","-","중개거래","경기 성남시 분당구","-"
"3","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","51.6600","202604","30","142,350","-","12","법인","개인","1994","정자로 115","-","직거래","-","-"
"4","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","133.8200","202604","30","240,500","-","10","개인","개인","1992","수내로 74","-","직거래","-","-"
"5","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","164.2500","202604","29","303,000","-","19","개인","개인","1993","수내로 74","-","중개거래","경기 성남시 분당구","-"
"6","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","164.0400","202604","28","253,000","-","13","개인","개인","1991","중앙공원로 20","-","중개거래","경기 성남시 분당구","-"
"7","경기도 성남시 분당구 판교동","635","0635","0000","판교원마을6단지(판교대광로제비앙)","83.3300","202604","28","166,000","606","10","개인","개인","2009","판교원로 209","-","중개거래","경기 성남시 분당구","26.04.30"
"8","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","42.7500","202604","28","105,000","-","8","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"9","경기도 성남시 분당구 분당동","38","0038","0000","샛별마을(우방)","133.8600","202604","28","193,000","313","7","개인","개인","1994","수내로 181","-","중개거래","경기 성남시 분당구","26.05.06"
"10","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","41.8500","202604","27","117,000","-","4","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"11","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","37.6700","202604","27","94,000","-","15","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","-"
"12","경기도 성남시 분당구 운중동","956","0956","0000","산운마을8단지(부영사랑으로)","59.6120","202604","27","150,000","-","11","개인","개인","2008","산운로 98","-","중개거래","경기 성남시 분당구","-"
"13","경기도 성남시 분당구 야탑동","201","0201","0000","매화마을공무원1","58.9200","202604","27","102,900","-","12","개인","개인","1995","매화로 92","-","중개거래","경기 성남시 분당구","-"
"14","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","133.4480","202604","27","169,000","-","4","개인","개인","1993","장미로 101","-","중개거래","경기 성남시 분당구","-"
"15","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","35.1000","202604","27","116,000","-","3","개인","개인","1993","내정로165번길 35","-","중개거래","경기 성남시 분당구, 서울 송파구","-"
"16","경기도 성남시 분당구 대장동","592","0592","0000","판교퍼스트힐푸르지오1단지","84.9900","202604","27","125,000","-","19","개인","개인","2021","판교대장로7길 69","-","중개거래","경기 성남시 분당구","-"
"17","경기도 성남시 분당구 판교동","635","0635","0000","판교원마을6단지(판교대광로제비앙)","59.6670","202604","27","140,000","-","14","개인","개인","2009","판교원로 209","-","중개거래","경기 성남시 분당구, 서울 강남구","-"
"18","경기도 성남시 분당구 삼평동","741","0741","0000","판교푸르지오월드마크","134.3300","202604","27","239,000","-","9","개인","개인","2013","대왕판교로606번길 58","-","직거래","-","-"
"19","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","58.1400","202604","27","139,500","-","8","개인","개인","1995","미금일로 22","-","중개거래","경기 성남시 분당구","-"
"20","경기도 성남시 분당구 이매동","99","0099","0000","이매촌(삼환)","132.3700","202604","27","134,100","1104","25","개인","개인","1995","양현로 220","-","직거래","-","26.05.04"
"21","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","84.5700","202604","27","193,000","-","6","개인","개인","1992","중앙공원로 20","-","중개거래","경기 성남시 분당구","-"
"22","경기도 성남시 분당구 구미동","110","0110","0000","하얀마을(5단지)(주공)","35.2800","202604","26","83,000","-","3","개인","개인","1995","미금일로 21","-","중개거래","경기 성남시 분당구","-"
"23","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","42.7500","202604","25","114,000","-","15","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"24","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","84.9200","202604","25","164,000","-","27","개인","개인","2010","판교원로82번길 30","-","중개거래","경기 성남시 분당구","-"
"25","경기도 성남시 분당구 백현동","608","0608","0000","THESHARP판교퍼스트파크","129.9777","202604","24","185,000","103동","20","개인","개인","2021","판교백현로 38","-","직거래","-","26.04.24"
"26","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","59.9474","202604","24","153,000","-","8","개인","개인","2021","돌마로 171","-","중개거래","경기 성남시 분당구","-"
"27","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","41.8500","202604","24","63,000","-","8","개인","개인","1994","백현로 206","-","직거래","-","-"
"28","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","36.5400","202604","24","90,000","-","1","개인","개인","1995","미금로 216","-","중개거래","경기 성남시 분당구","-"
"29","경기도 성남시 분당구 운중동","916","0916","0000","산운마을14단지(경남아너스빌)","101.2500","202604","23","88,100","1401","3","개인","개인","2009","판교원로82번길 60","-","직거래","-","26.04.30"
"30","경기도 성남시 분당구 삼평동","718","0718","0000","봇들마을4단지(주공)","74.4500","202604","23","203,000","-","14","개인","개인","2009","동판교로 226","-","중개거래","경기 성남시 분당구","-"
"31","경기도 성남시 분당구 야탑동","190","0190","0000","동원로얄듀크","96.5900","202604","23","110,000","-","11","개인","개인","2003","돌마로 908","-","중개거래","경기 성남시 분당구","-"
"32","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","84.9100","202604","23","150,000","-","8","개인","개인","1994","야탑로 124","-","중개거래","경기 성남시 분당구","-"
"33","경기도 성남시 분당구 수내동","52","0052","0000","파크타운(서안)","84.6000","202604","23","204,000","-","8","개인","개인","1993","수내로 148","-","중개거래","경기 성남시 분당구","-"
"34","경기도 성남시 분당구 수내동","51","0051","0000","파크타운(대림)","59.3200","202604","23","136,500","-","15","개인","개인","1993","내정로166번길 7-6","-","중개거래","경기 성남시 분당구","-"
"35","경기도 성남시 분당구 수내동","73","0073","0000","푸른마을(신성)","59.7800","202604","23","143,000","-","3","개인","개인","1992","수내로 206","-","중개거래","경기 성남시 분당구","-"
"36","경기도 성남시 분당구 금곡동","177","0177","0000","청솔마을(서광)","53.6000","202604","23","145,900","-","15","개인","개인","1995","성남대로171번길 8","-","중개거래","경기 성남시 분당구","-"
"37","경기도 성남시 분당구 이매동","121","0121","0000","이매촌(동부코오롱)","101.4100","202604","23","195,000","-","10","개인","개인","1993","양현로 88","-","중개거래","경기 성남시 분당구","-"
"38","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","35.1000","202604","23","105,000","-","10","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","-"
"39","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","58.7100","202604","23","155,500","-","7","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","-"
"40","경기도 성남시 분당구 대장동","623","623","0000","판교풍경채어바니티(7단지)","84.9418","202604","23","124,000","705동","5","개인","개인","2021","판교대장로 77","-","중개거래","경기 성남시 분당구","26.04.23"
"41","경기도 성남시 분당구 야탑동","391","0391","0000","현대I-PARK","146.8267","202604","22","139,100","-","2","개인","개인","2003","야탑로 125","-","직거래","-","-"
"42","경기도 성남시 분당구 수내동","32","0032","0000","양지마을(6단지)(금호,청구)","55.4400","202604","22","135,000","-","8","개인","개인","1992","내정로165번길 38","-","중개거래","경기 성남시 분당구","-"
"43","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","59.9800","202604","22","147,500","-","8","개인","개인","1996","미금일로 22","-","중개거래","경기 성남시 분당구","-"
"44","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","48.8400","202604","22","119,000","-","3","개인","개인","1994","불정로 195","-","중개거래","경기 성남시 분당구","-"
"45","경기도 성남시 분당구 야탑동","536","0536","0000","탑마을(선경)1","51.8400","202604","22","113,000","-","1","개인","개인","1992","야탑로 20","-","중개거래","경기 성남시 분당구","-"
"46","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","41.7600","202604","22","86,000","-","6","개인","개인","1993","장미로 101","20260504","중개거래","경기 성남시 분당구","-"
"47","경기도 성남시 분당구 운중동","958","0958","0000","산운마을9단지(대방노블랜드)","59.9300","202604","21","165,000","-","4","개인","개인","2008","산운로 126","-","중개거래","경기 성남시 분당구","-"
"48","경기도 성남시 분당구 이매동","110","0110","0000","이매촌(동신9)","84.6000","202604","21","152,000","-","6","개인","개인","1992","양현로166번길 20","-","중개거래","경기 성남시 분당구","-"
"49","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","193.9900","202604","21","250,000","-","11","개인","개인","1992","중앙공원로 54","-","중개거래","경기 성남시 분당구","-"
"50","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","59.7600","202604","20","163,000","-","3","개인","개인","1991","중앙공원로 54","-","중개거래","경기 성남시 분당구","-"
"51","경기도 성남시 분당구 구미동","63","0063","0000","까치마을(4단지)(롯데)","84.7900","202604","20","188,500","-","13","개인","개인","1995","미금일로 58","-","중개거래","경기 성남시 분당구","-"
"52","경기도 성남시 분당구 구미동","63","0063","0000","까치마을(4단지)(롯데)","84.7900","202604","20","185,000","-","7","개인","개인","1995","미금일로 58","-","중개거래","경기 성남시 분당구","-"
"53","경기도 성남시 분당구 구미동","63","0063","0000","까치마을(4단지)(선경)","70.6600","202604","20","171,000","-","16","개인","개인","1995","미금일로 58","-","중개거래","경기 성남시 분당구","-"
"54","경기도 성남시 분당구 분당동","34","0034","0000","샛별마을(라이프)","84.9900","202604","20","173,000","-","16","개인","개인","1993","분당로 190","-","중개거래","경기 성남시 분당구","-"
"55","경기도 성남시 분당구 정자동","6","0006","0000","파크뷰","84.9900","202604","20","181,100","605","10","개인","개인","2004","정자일로 248","-","직거래","-","26.04.20"
"56","경기도 성남시 분당구 정자동","111","0111","0000","한솔마을(2단지)(LG)","134.9400","202604","20","188,000","-","11","개인","개인","1995","정자로 143","-","중개거래","경기 성남시 분당구","-"
"57","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","84.9000","202604","20","213,000","-","11","개인","개인","1992","수내로 74","-","중개거래","경기 성남시 분당구","-"
"58","경기도 성남시 분당구 야탑동","535","0535","0000","탑마을(대우)","134.3100","202604","20","171,500","-","5","개인","개인","1992","판교로 421","-","중개거래","경기 성남시 분당구","-"
"59","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","75.1880","202604","20","85,000","-","3","개인","개인","1993","장미로 101","-","직거래","-","-"
"60","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","84.6000","202604","20","129,000","-","4","개인","개인","1991","중앙공원로 54","-","직거래","-","-"
"61","경기도 성남시 분당구 판교동","513","0513","0000","판교원마을11단지(힐스테이트)","118.6000","202604","19","185,000","-","11","개인","개인","2009","서판교로 147","-","중개거래","경기 성남시 분당구","-"
"62","경기도 성남시 분당구 야탑동","156","0156","0000","목련마을(영남)","84.9300","202604","19","98,000","-","1","개인","개인","1995","판교로 669","-","중개거래","경기 성남시 분당구","-"
"63","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","41.8500","202604","18","109,200","-","14","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"64","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","131.5500","202604","18","157,500","-","7","개인","개인","1993","장안로41번길 13","-","중개거래","경기 성남시 분당구","-"
"65","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","59.7300","202604","18","153,000","208","1","개인","개인","1991","중앙공원로 54","-","중개거래","경기 성남시 분당구","26.04.21"
"66","경기도 성남시 분당구 서현동","292","0292","0000","효자촌(임광)","165.3300","202604","18","214,000","-","12","개인","개인","1993","불정로 397","-","중개거래","경기 성남시 분당구","-"
"67","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","45.9900","202604","18","139,000","-","3","개인","개인","1991","중앙공원로 54","-","중개거래","경기 성남시 분당구","-"
"68","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","36.5400","202604","18","90,500","-","1","개인","개인","1995","미금로 216","-","중개거래","경기 성남시 분당구","-"
"69","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(두산)","59.7900","202604","18","133,000","-","1","개인","개인","1992","탄천로 95","-","중개거래","경기 성남시 분당구","-"
"70","경기도 성남시 분당구 이매동","123","0123","0000","이매촌(청구)","84.9900","202604","18","183,000","-","2","개인","개인","1992","양현로94번길 29","-","중개거래","경기 성남시 분당구","-"
"71","경기도 성남시 분당구 백현동","608","0608","0000","THESHARP판교퍼스트파크","84.9530","202604","18","150,000","-","18","개인","개인","2021","판교백현로 38","-","중개거래","경기 성남시 분당구","-"
"72","경기도 성남시 분당구 분당동","39","0039","0000","샛별마을(삼부)","59.8200","202604","18","150,000","-","3","개인","개인","1992","수내로 201","-","중개거래","경기 성남시 분당구, 경기 용인시 기흥구","-"
"73","경기도 성남시 분당구 판교동","629","0629","0000","판교원마을3단지(푸르지오)","84.7100","202604","18","182,000","-","21","개인","개인","2009","판교로 20","-","중개거래","경기 성남시 분당구","-"
"74","경기도 성남시 분당구 정자동","14-3","0014","0003","동양정자파라곤(1단지)","166.3800","202604","18","203,500","-","8","개인","개인","2004","정자일로 210","-","중개거래","경기 성남시 분당구","-"
"75","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","35.2800","202604","18","94,000","-","13","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","-"
"76","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","41.8500","202604","18","127,000","-","14","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"77","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","35.2800","202604","18","93,000","-","12","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","-"
"78","경기도 성남시 분당구 정자동","181","0181","0000","상록마을(임광)","84.9700","202604","18","188,000","-","4","개인","개인","1995","정자일로 80","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","-"
"79","경기도 성남시 분당구 수내동","75","0075","0000","푸른마을(쌍용)","59.7800","202604","18","133,000","-","5","개인","개인","1992","백현로 265","-","중개거래","경기 성남시 분당구","-"
"80","경기도 성남시 분당구 정자동","6","0006","0000","파크뷰","124.5150","202604","18","270,000","-","20","개인","개인","2004","정자일로 248","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","-"
"81","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","42.7500","202604","17","110,000","-","24","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구, 서울 강남구","-"
"82","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","39.8700","202604","17","102,500","-","2","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","-"
"83","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","42.8400","202604","17","115,700","-","18","개인","개인","1996","미금로 216","-","중개거래","경기 광주시, 경기 성남시 분당구","-"
"84","경기도 성남시 분당구 대장동","638","638","0000","판교더샵포레스트11단지","84.9852","202604","17","132,500","-","13","개인","개인","2021","판교대장로5길 58","-","중개거래","경기 성남시 분당구","-"
"85","경기도 성남시 분당구 대장동","641","641","0000","판교더샵포레스트12단지","84.9864","202604","17","131,000","-","18","개인","개인","2021","판교대장로5길 30","-","중개거래","경기 성남시 분당구, 서울 송파구","-"
"86","경기도 성남시 분당구 판교동","637","0637","0000","판교원마을7단지(모아미래도)","56.5550","202604","17","153,000","-","12","개인","개인","2009","판교원로 237","-","중개거래","경기 성남시 분당구","-"
"87","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","28.1600","202604","17","92,000","-","9","개인","개인","1993","내정로165번길 35","-","중개거래","경기 성남시 분당구","-"
"88","경기도 성남시 분당구 서현동","291","0291","0000","효자촌(동아)","101.8200","202604","17","180,000","-","11","개인","개인","1992","돌마로486번길 7","-","중개거래","경기 성남시 분당구, 경기 하남시","-"
"89","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","37.6700","202604","17","66,780","-","12","개인","개인","1995","내정로 54","-","중개거래","경기 용인시 수지구","-"
"90","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","35.2800","202604","17","95,700","-","7","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","-"
"91","경기도 성남시 분당구 서현동","87","0087","0000","시범한신","133.2950","202604","17","250,000","-","12","개인","개인","1991","중앙공원로 53","-","중개거래","경기 성남시 분당구","-"
"92","경기도 성남시 분당구 정자동","13-1","0013","0001","동양정자파라곤(3단지)","146.3700","202604","17","198,000","-","12","개인","개인","2004","정자일로 230","-","중개거래","경기 성남시 분당구","-"
"93","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","84.5700","202604","17","189,000","-","22","개인","개인","1992","중앙공원로 20","-","중개거래","경기 성남시 분당구","-"
"94","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","53.8200","202604","17","112,000","-","7","개인","개인","1994","불정로 362","-","중개거래","경기 성남시 분당구","-"
"95","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","42.5600","202604","17","136,000","-","7","개인","개인","1993","내정로165번길 35","-","중개거래","경기 성남시 분당구","-"
"96","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","84.9000","202604","17","225,000","-","11","개인","개인","1992","수내로 74","-","중개거래","경기 성남시 분당구","-"
"97","경기도 성남시 분당구 정자동","174-1","0174","0001","분당더?스타파크","116.7905","202604","17","189,000","-","9","개인","개인","2007","정자일로 121","-","중개거래","경기 성남시 분당구","-"
"98","경기도 성남시 분당구 대장동","641","641","0000","판교더샵포레스트12단지","84.9950","202604","17","120,000","-","18","개인","개인","2021","판교대장로5길 30","-","중개거래","경기 성남시 분당구","-"
"99","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","42.5600","202604","17","130,000","-","4","개인","개인","1993","내정로165번길 35","-","중개거래","경기 성남시 분당구","-"
"100","경기도 성남시 분당구 수내동","32","0032","0000","양지마을(6단지)(금호,청구)","59.9400","202604","17","149,000","-","7","개인","개인","1993","내정로165번길 38","-","중개거래","경기 성남시 분당구","-"
"101","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","74.9100","202604","17","164,000","-","10","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"102","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","37.6700","202604","17","114,800","-","12","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","-"
"103","경기도 성남시 분당구 분당동","38","0038","0000","샛별마을(우방)","133.8600","202604","17","212,500","-","8","개인","개인","1994","수내로 181","-","중개거래","경기 성남시 분당구","-"
"104","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","28.1600","202604","17","91,500","-","13","개인","개인","1993","내정로165번길 35","-","중개거래","경기 성남시 분당구","-"
"105","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","84.9100","202604","17","150,000","-","10","개인","개인","1994","야탑로 124","-","중개거래","경기 성남시 분당구","-"
"106","경기도 성남시 분당구 구미동","110","0110","0000","하얀마을(5단지)(주공)","35.2800","202604","17","86,750","-","4","개인","개인","1995","미금일로 21","-","중개거래","경기 성남시 분당구","-"
"107","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","59.7600","202604","17","128,000","-","14","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","-"
"108","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","36.5400","202604","16","98,000","-","9","개인","개인","1995","미금로 216","-","중개거래","경기 성남시 분당구","-"
"109","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","84.9500","202604","16","195,000","-","17","개인","개인","1992","중앙공원로 20","-","중개거래","경기 성남시 분당구","-"
"110","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(럭키)","53.8200","202604","16","115,000","-","10","개인","개인","1994","불정로 362","-","중개거래","경기 성남시 분당구","-"
"111","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","85.0000","202604","16","147,500","-","12","개인","개인","1993","분당로263번길 24","-","중개거래","경기 성남시 분당구","-"
"112","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","85.0000","202604","16","144,800","-","6","개인","개인","1993","분당로263번길 24","-","중개거래","경기 성남시 분당구","-"
"113","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","84.7900","202604","16","159,800","-","15","개인","개인","1993","장미로 101","-","중개거래","경기 성남시 분당구","-"
"114","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","101.9100","202604","16","178,000","-","12","개인","개인","1994","양현로 192","-","중개거래","경기 성남시 분당구","-"
"115","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","42.8400","202604","16","118,000","-","19","개인","개인","1996","미금로 216","-","중개거래","경기 성남시 분당구","-"
"116","경기도 성남시 분당구 금곡동","181","0181","0000","청솔마을(한라)","58.8000","202604","16","150,000","-","12","개인","개인","1995","정자일로 72","-","중개거래","경기 성남시 분당구","-"
"117","경기도 성남시 분당구 금곡동","177","0177","0000","청솔마을(서광)","70.0100","202604","16","157,000","-","2","개인","개인","1995","성남대로171번길 8","-","중개거래","경기 성남시 분당구","-"
"118","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","84.9300","202604","16","198,000","-","21","개인","개인","1992","중앙공원로 17","-","중개거래","경기 성남시 분당구","-"
"119","경기도 성남시 분당구 운중동","922","0922","0000","산운마을11단지(판교포레라움)","51.1300","202604","16","134,500","-","9","개인","개인","2009","판교원로 68","-","중개거래","경기 성남시 분당구","-"
"120","경기도 성남시 분당구 구미동","201","0201","0000","무지개(3단지)(신한)","84.7680","202604","16","147,700","-","8","개인","개인","1996","미금로 63","-","중개거래","경기 성남시 분당구","-"
"121","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","70.6600","202604","16","171,500","-","4","개인","개인","1995","미금로 184","-","중개거래","경기 성남시 분당구","-"
"122","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","39.8700","202604","16","108,400","-","8","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","-"
"123","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","42.7500","202604","16","113,000","-","14","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","-"
"124","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","42.7500","202604","16","137,000","-","20","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"125","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","108.7500","202604","16","205,000","-","4","개인","개인","1991","중앙공원로 20","-","중개거래","경기 성남시 분당구","-"
"126","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","59.3700","202604","16","168,000","-","2","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","-"
"127","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","35.1000","202604","16","108,000","-","3","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구, 서울 서초구","-"
"128","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","48.5100","202604","16","148,000","-","2","개인","개인","1992","내정로165번길 35","-","중개거래","경기 성남시 분당구","-"
"129","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","48.5100","202604","16","132,000","501","1","개인","개인","1992","내정로165번길 35","-","중개거래","경기 성남시 분당구","26.04.28"
"130","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","134.5500","202604","16","255,000","-","15","개인","개인","1992","내정로165번길 35","-","중개거래","경기 성남시 분당구, 서울 강남구","-"
"131","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","133.8200","202604","16","258,000","-","16","개인","개인","1992","수내로 74","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","-"
"132","경기도 성남시 분당구 이매동","111","0111","0000","이매촌(진흥)","84.6300","202604","16","192,500","-","13","개인","개인","1993","양현로 138","-","중개거래","경기 성남시 분당구","-"
"133","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","28.7100","202604","16","92,000","-","9","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","-"
"134","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","41.8500","202604","15","128,000","-","3","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"135","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","35.2800","202604","15","94,000","-","6","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","-"
"136","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","74.1600","202604","15","160,500","-","9","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","-"
"137","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","84.7900","202604","15","162,000","-","11","개인","개인","1993","장미로 101","-","중개거래","경기 성남시 분당구","-"
"138","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","59.7600","202604","15","125,000","-","3","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","-"
"139","경기도 성남시 분당구 이매동","123","0123","0000","이매촌(청구)","59.9200","202604","15","90,000","609","4","개인","개인","1992","양현로94번길 29","-","직거래","-","26.04.20"
"140","경기도 성남시 분당구 분당동","34","0034","0000","샛별마을(라이프)","126.4150","202604","15","203,500","108","11","개인","개인","1993","분당로 190","-","중개거래","경기 성남시 분당구","26.05.04"
"141","경기도 성남시 분당구 이매동","142","0142","0000","아름마을(선경)","41.7600","202604","15","129,500","-","10","개인","개인","1993","이매로 11","-","중개거래","경기 성남시 분당구","-"
"142","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","28.7100","202604","15","92,500","-","3","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","-"
