"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"216","경기도 성남시 중원구 금광동","3203","3203","0000","동양빌라(A)","40.9200","19.3000","202603","06","32,500","2","개인","개인","1989","금빛로69번길 21","-","중개거래","경기 성남시 중원구","-"
"217","경기도 성남시 중원구 은행동","940","0940","0000","그랜져빌라","47.8400","12.4900","202603","06","16,000","1","개인","개인","1999","은이로64번길 1-7","-","중개거래","경기 성남시 중원구","26.03.31"
"218","경기도 성남시 중원구 금광동","3826","3826","0000","(3826-0)","32.6400","24.7000","202603","06","27,000","2","개인","개인","1986","자혜로16번길 45-23","-","중개거래","경기 성남시 중원구","26.04.24"
"219","경기도 성남시 중원구 상대원동","1662-1","1662","0001","대원빌라B동","43.8800","28.1500","202603","06","26,800","2","개인","개인","1990","박석로33번길 36-9","-","중개거래","경기 성남시 수정구","-"
"220","경기도 성남시 중원구 성남동","3649","3649","0000","우양빌라","46.5400","21.1200","202603","05","25,000","1","개인","개인","1992","제일로63번길 21-6","-","중개거래","경기 성남시 중원구","-"
"221","경기도 성남시 중원구 은행동","1106-2","1106","0002","영화빌라","38.3900","11.7800","202603","05","13,600","2","개인","개인","1992","은이로37번길 3","-","중개거래","경기 성남시 중원구","26.03.27"
"222","경기도 성남시 중원구 은행동","1673","1673","0000","동신빌라","42.4800","11.0400","202603","05","11,000","-1","개인","개인","1993","은행로5번길 3","-","중개거래","경기 성남시 중원구","-"
"223","경기도 성남시 중원구 은행동","1064","1064","0000","대성빌라","40.7000","11.9713","202603","05","17,400","2","개인","개인","1991","은이로29번길 4-2","-","중개거래","경기 성남시 중원구","26.03.27"
"224","경기도 성남시 중원구 하대원동","121-16","0121","0016","금문빌라트A","60.7600","27.2000","202603","05","35,500","2","개인","개인","2001","원터로17번길 11","-","중개거래","경기 성남시 중원구","-"
"225","경기도 성남시 중원구 성남동","3311","3311","0000","삼우주택(D동)","31.8000","18.2600","202603","04","11,500","1","개인","개인","1987","제일로63번길 8-10","-","중개거래","경기 성남시 중원구","26.03.20"
"226","경기도 성남시 중원구 금광동","2974","2974","0000","보람빌라","55.7100","25.8200","202603","04","40,000","2","개인","개인","1997","자혜로54번길 22","-","중개거래","경기 성남시 중원구, 서울 강남구","-"
"227","경기도 성남시 중원구 하대원동","121-16","0121","0016","금문빌라트A","60.7600","27.2000","202603","04","30,500","4","개인","개인","2001","원터로17번길 11","-","중개거래","경기 성남시 중원구","-"
"228","경기도 성남시 중원구 은행동","751","0751","0000","은진빌라","44.3400","15.0100","202603","04","14,200","3","개인","개인","1991","은이로29번길 21","-","중개거래","경기 성남시 중원구","26.03.30"
"229","경기도 성남시 중원구 은행동","2335-2","2335","0002","한영빌라(3)","45.2100","11.8000","202603","04","18,000","2","개인","개인","1994","자혜로57번길 7-9","-","중개거래","경기 성남시 중원구","26.04.24"
"230","경기도 성남시 중원구 은행동","2246","2246","0000","까치빌라(3차)","48.8400","12.8700","202603","04","19,500","4","개인","법인","1994","자혜로57번길 27","-","중개거래","경기 성남시 수정구, 서울 송파구","26.04.14"
"231","경기도 성남시 중원구 중앙동","1711","1711","0000","희망아트","46.8700","13.4200","202603","03","26,900","4","개인","법인","2002","광명로262번길 32-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.20"
"232","경기도 성남시 중원구 금광동","4558","4558","0000","골든클래스","57.7000","17.4400","202603","03","50,800","9","개인","개인","2019","산성대로414번길 3-10","-","중개거래","경기 성남시 중원구","-"
"233","경기도 성남시 중원구 은행동","1193","1193","0000","대복빌라","24.6000","6.3500","202603","03","11,000","1","개인","개인","1993","은이로59번길 1","-","직거래","-","26.04.13"
"234","경기도 성남시 중원구 금광동","9","0009","0000","청솔타운","49.9327","15.1615","202603","03","40,000","11","개인","개인","2016","광명로 287","-","중개거래","경기 성남시 중원구","26.04.23"
"235","경기도 성남시 중원구 하대원동","125-8","0125","0008","주연빌","52.5500","35.5800","202603","03","24,000","3","개인","개인","2023","원터로38번길 12-1","-","직거래","-","26.03.20"
"236","경기도 성남시 중원구 하대원동","203-13","0203","0013","아트빌C동","55.3200","25.3828","202603","02","32,000","2","개인","개인","2004","시민로6번길 17","-","중개거래","경기 성남시 중원구","-"
"237","경기도 성남시 중원구 금광동","3928-2","3928","0002","중원빌라(B)","40.9700","24.6200","202603","02","31,000","1","개인","개인","1990","자혜로16번길 21-6","-","중개거래","경기 성남시 중원구","26.03.27"
"238","경기도 성남시 중원구 성남동","3569-1","3569","0001","리하임빌","46.6300","30.6370","202603","02","27,700","4","개인","개인","2012","제일로35번길 43-5","-","중개거래","경기 성남시 중원구","-"
"239","경기도 성남시 중원구 은행동","2429","2429","0000","대림빌라(3차)","58.3550","14.9600","202603","02","25,000","4","개인","개인","1992","은행로88번길 13","-","직거래","-","26.03.09"
"240","경기도 성남시 중원구 은행동","2017-1","2017","0001","(2017-1)","39.6000","14.1640","202603","01","16,800","1","개인","개인","1991","은행로81번길 3-3","-","중개거래","경기 성남시 중원구","-"
"241","경기도 성남시 중원구 성남동","3895","3895","0000","청아람빌라","58.8000","32.2363","202602","28","45,000","3","개인","개인","2015","둔촌대로135번길 14-4","-","중개거래","경기 성남시 중원구","-"
"242","경기도 성남시 중원구 은행동","2385","2385","0000","대명빌라","37.1900","9.9200","202602","28","17,300","1","개인","개인","1993","은행로88번길 1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.18"
"243","경기도 성남시 중원구 하대원동","121-16","0121","0016","금문빌라트A","60.7600","27.2000","202602","28","22,000","-1","개인","개인","2001","원터로17번길 11","-","중개거래","경기 성남시 중원구","-"
"244","경기도 성남시 중원구 은행동","1783","1783","0000","행복빌라","40.7400","10.3680","202602","28","15,000","2","개인","개인","1992","은행로34번길 1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.04.30"
"245","경기도 성남시 중원구 은행동","1839","1839","0000","보광빌라","37.8900","10.0400","202602","27","16,500","1","개인","법인","1992","은행로32번길 13","-","중개거래","경기 성남시 중원구","26.03.31"
"246","경기도 성남시 중원구 성남동","3316","3316","0000","그린나래","47.0800","27.1150","202602","27","36,800","3","개인","개인","2015","제일로73번길 9","-","중개거래","경기 성남시 중원구","-"
"247","경기도 성남시 중원구 은행동","2258-5","2258","0005","동부빌라","40.0750","10.1900","202602","26","16,500","-1","개인","개인","1994","은행로82번길 6-1","-","중개거래","경기 성남시 중원구, 서울 송파구","-"
"248","경기도 성남시 중원구 은행동","2352-2","2352","0002","쌍용빌라(B)","45.4000","11.7700","202602","26","20,500","2","개인","법인","1996","금빛로 110-1","-","중개거래","경기 성남시 중원구, 서울 송파구","26.03.27"
"249","경기도 성남시 중원구 상대원동","2994-6","2994","0006","창그린맨션","61.4400","32.2300","202602","26","17,500","-1","개인","개인","2001","희망로392번길 8-7","-","중개거래","경기 성남시 중원구","26.04.17"
"250","경기도 성남시 중원구 은행동","1195","1195","0000","운주산빌라","36.3600","10.1400","202602","25","14,000","-1","개인","개인","1992","은이로 60","-","직거래","-","26.03.03"
"251","경기도 성남시 중원구 성남동","4117-3","4117","0003","현대쉐르빌(B동)","77.9700","34.4000","202602","24","40,000","2","개인","개인","2002","둔촌대로101번길 6-11","-","중개거래","경기 성남시 중원구","-"
"252","경기도 성남시 중원구 상대원동","378-40","0378","0040","제일맨션","59.9000","29.1000","202602","24","24,500","-1","개인","개인","2000","보통골로 12","-","중개거래","경기 성남시 중원구","26.04.03"
"253","경기도 성남시 중원구 은행동","993","0993","0000","두원맨션","118.7200","48.8510","202602","24","36,500","4","개인","개인","1996","은이로5번길 11","-","중개거래","경기 성남시 중원구","-"
"254","경기도 성남시 중원구 성남동","3478","3478","0000","하나빌라2차","37.2600","15.5500","202602","24","25,000","1","개인","개인","1993","광명로16번길 14","-","중개거래","경기 성남시 중원구","26.04.06"
"255","경기도 성남시 중원구 성남동","4032-3","4032","0003","금호타운(3.4동)","68.5500","39.4375","202602","23","43,700","3","개인","개인","2010","성남대로1130번길 22","-","중개거래","경기 성남시 중원구","-"
"256","경기도 성남시 중원구 상대원동","2976","2976","0000","성진빌라","60.8000","30.2230","202602","23","35,000","-1","개인","개인","1994","금상로30번길 5-4","-","중개거래","경기 성남시 중원구","-"
"257","경기도 성남시 중원구 중앙동","1774","1774","0000","한신아트빌라","52.0300","13.7552","202602","22","23,000","-1","개인","개인","1994","광명로256번길 29-3","-","중개거래","경기 성남시 중원구","26.03.30"
"258","경기도 성남시 중원구 상대원동","1666-2","1666","0002","신한103동","50.2600","25.9700","202602","22","38,000","2","개인","개인","1997","박석로25번길 32-8","-","중개거래","경기 성남시 중원구","-"
"259","경기도 성남시 중원구 중앙동","1774","1774","0000","한신아트빌라","52.0300","13.7552","202602","22","23,000","-1","개인","개인","1994","광명로256번길 29-3","20260330","중개거래","경기 성남시 중원구","-"
"260","경기도 성남시 중원구 은행동","2240","2240","0000","청송빌라","38.4200","9.9200","202602","21","19,500","1","개인","개인","1997","은행로82번길 4-1","-","중개거래","경기 성남시 중원구, 서울 송파구","26.03.27"
"261","경기도 성남시 중원구 중앙동","1789","1789","0000","광성3빌라","44.5700","12.5000","202602","21","27,000","4","개인","개인","1995","광명로256번길 35-5","-","중개거래","경기 성남시 중원구","26.04.27"
"262","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","84.7400","157.5976","202602","21","88,000","1","개인","개인","2019","도촌남로 70-16","-","중개거래","경기 성남시 중원구","-"
"263","경기도 성남시 중원구 상대원동","1918","1918","0000","영현빌라","53.1800","24.9200","202602","21","40,800","2","개인","개인","1997","박석로25번길 44-3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.04.07"
"264","경기도 성남시 중원구 상대원동","1432-4","1432","0004","수and수캐슬","51.8700","30.6800","202602","21","49,800","3","개인","개인","2015","박석로5번길 14","-","중개거래","경기 성남시 수정구","-"
"265","경기도 성남시 중원구 금광동","3470-1","3470","0001","금광주택","41.1200","24.9875","202602","21","21,500","-1","개인","개인","1990","산성대로408번길 28","-","중개거래","경기 성남시 중원구","26.04.17"
"266","경기도 성남시 중원구 금광동","3806","3806","0000","럭키아트빌","54.9500","25.0700","202602","21","45,000","3","개인","개인","2012","자혜로16번길 45-6","-","중개거래","경기 성남시 중원구","26.04.20"
"267","경기도 성남시 중원구 은행동","2387","2387","0000","동일빌라(2차)","42.2800","11.0700","202602","21","18,000","3","개인","개인","1994","은행로88번길 3-1","-","중개거래","경기 성남시 수정구, 서울 송파구","26.03.31"
"268","경기도 성남시 중원구 은행동","715","0715","0000","주공맨션","62.6000","25.1100","202602","21","32,000","3","개인","개인","2000","순환로453번길 52","-","중개거래","경기 성남시 중원구","-"
"269","경기도 성남시 중원구 하대원동","135","0135","0000","중일빌라(A동)","76.0700","39.2625","202602","20","32,800","3","개인","개인","1996","시민로5번길 7-1","-","중개거래","경기 성남시 중원구","26.04.28"
"270","경기도 성남시 중원구 성남동","3981","3981","0000","신흥다세대","35.6700","23.4830","202602","19","20,500","2","개인","개인","1989","둔촌대로151번길 17","-","중개거래","경기 성남시 중원구","-"
"271","경기도 성남시 중원구 성남동","3991","3991","0000","장미맨션","59.4900","36.5270","202602","19","32,000","2","개인","개인","1997","둔촌대로127번길 10","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.04.27"
"272","경기도 성남시 중원구 은행동","2004","2004","0000","(2004-0)","41.7000","10.8000","202602","19","18,500","2","개인","개인","1994","금빛로112번길 34","-","중개거래","경기 성남시 중원구","26.03.06"
"273","경기도 성남시 중원구 금광동","3199","3199","0000","신우빌라(A)","36.3900","24.5000","202602","19","14,800","3","개인","개인","1987","금빛로69번길 23-1","20260318","중개거래","경기 성남시 수정구","-"
"274","경기도 성남시 중원구 금광동","3084","3084","0000","동보하이빌Ⅱ","77.2900","32.4644","202602","14","45,000","4","개인","개인","2002","광명로361번길 14","-","중개거래","경기 성남시 중원구","-"
"275","경기도 성남시 중원구 상대원동","1976-1","1976","0001","라이브에버빌","74.9400","22.8060","202602","14","53,000","2","개인","개인","2003","희망로316번길 8","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.05"
"276","경기도 성남시 중원구 상대원동","2982-9","2982","0009","젤라","39.4100","23.5081","202602","14","43,000","4","개인","개인","2016","희망로344번길 5-12","-","중개거래","경기 성남시 수정구","26.03.04"
"277","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","84.7400","157.5976","202602","14","89,500","1","개인","개인","2019","도촌남로 70-16","-","중개거래","경기 성남시 중원구","26.04.30"
"278","경기도 성남시 중원구 은행동","2296","2296","0000","신보빌라","38.6000","10.0500","202602","14","15,300","-1","개인","개인","1998","자혜로57번길 15-12","-","중개거래","경기 성남시 수정구, 서울 송파구","26.04.30"
"279","경기도 성남시 중원구 은행동","1751","1751","0000","한성빌라","55.2400","17.0000","202602","14","19,500","4","개인","개인","1993","은행로18번길 19","-","중개거래","경기 성남시 수정구","26.03.16"
"280","경기도 성남시 중원구 금광동","2969","2969","0000","신구빌라(가)","49.5600","24.0750","202602","14","30,000","3","개인","개인","1986","금빛로85번길 5","-","중개거래","경기 성남시 중원구","26.04.16"
"281","경기도 성남시 중원구 은행동","1962-1","1962","0001","정원빌라(2차)","43.2750","10.8740","202602","13","15,200","-1","개인","개인","1993","자혜로99번길 16","-","중개거래","경기 성남시 수정구, 서울 송파구","26.03.05"
"282","경기도 성남시 중원구 성남동","2185","2185","0000","예담팰리스","79.1168","30.7480","202602","12","52,750","13","개인","개인","2019","광명로 107","20260422","중개거래","경기 성남시 중원구","-"
"283","경기도 성남시 중원구 성남동","2185","2185","0000","예담팰리스","79.1168","15.3740","202602","12","52,750","13","개인","개인","2019","광명로 107","-","중개거래","경기 성남시 중원구","26.04.17"
"284","경기도 성남시 중원구 상대원동","2958","2958","0000","부영빌라B동","55.5000","19.7580","202602","12","43,000","3","개인","개인","2002","금상로40번길 6-6","-","중개거래","경기 성남시 중원구, 서울 송파구","26.02.23"
"285","경기도 성남시 중원구 금광동","4284","4284","0000","풍원빌라","46.5500","19.6600","202602","11","20,500","-1","개인","개인","1992","산성대로396번길 14","-","중개거래","경기 성남시 중원구","26.03.17"
"286","경기도 성남시 중원구 금광동","10","0010","0000","현대빌라","89.6700","32.2800","202602","11","39,000","5","개인","개인","1985","산성대로372번길 10","-","중개거래","경기 성남시 중원구","26.03.25"
"287","경기도 성남시 중원구 성남동","4413","4413","0000","장성2차빌라트","57.1050","40.6600","202602","11","31,500","4","개인","개인","1996","산성대로58번길 13-4","-","중개거래","경기 성남시 중원구","26.04.10"
"288","경기도 성남시 중원구 상대원동","2359-1","2359","0001","대청빌라","47.7100","18.4800","202602","11","31,000","-1","개인","개인","2002","박석로97번길 32","-","중개거래","경기 성남시 중원구","26.03.05"
"289","경기도 성남시 중원구 상대원동","1384","1384","0000","로얄쉐르빌","50.5000","29.7520","202602","10","49,000","3","개인","개인","2015","박석로 17","-","중개거래","경기 성남시 중원구","-"
"290","경기도 성남시 중원구 은행동","1358","1358","0000","유진빌라","41.5400","12.3600","202602","10","12,500","1","개인","개인","1996","은행로35번길 4","-","중개거래","경기 성남시 중원구","26.02.23"
"291","경기도 성남시 중원구 하대원동","115-1","0115","0001","두인빌라1차","59.8600","32.7270","202602","10","29,000","3","개인","개인","1996","원터로38번길 15","-","중개거래","경기 성남시 중원구","26.03.20"
"292","경기도 성남시 중원구 성남동","4323","4323","0000","한일맨션","61.9850","32.0140","202602","09","26,000","1","개인","개인","2001","성남대로1151번길 16","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.04.06"
"293","경기도 성남시 중원구 금광동","2696","2696","0000","건양주택(B)","42.3300","11.0700","202602","09","19,000","2","개인","개인","1994","자혜로 86-3","20260324","중개거래","경기 성남시 중원구","-"
"294","경기도 성남시 중원구 금광동","3088-1","3088","0001","성금맨션","72.2700","23.7000","202602","09","35,000","4","개인","개인","2002","광명로361번길 6","-","중개거래","경기 성남시 중원구","26.03.23"
"295","경기도 성남시 중원구 금광동","2696","2696","0000","건양주택(B)","42.3300","11.0700","202602","09","19,000","2","개인","개인","1994","자혜로 86-3","-","중개거래","경기 성남시 중원구","26.03.25"
"296","경기도 성남시 중원구 중앙동","2049","2049","0000","한성빌라(2049-0)","48.5900","13.3600","202602","09","30,000","2","개인","개인","1994","광명로256번길 47-56","-","중개거래","경기 성남시 중원구","26.03.31"
"297","경기도 성남시 중원구 하대원동","129-2","0129","0002","현대하이츠빌라","57.8700","24.5000","202602","09","15,000","-1","개인","개인","1993","원터로18번길 28","-","중개거래","경기 성남시 중원구","26.03.26"
"298","경기도 성남시 중원구 상대원동","1573-1","1573","0001","대운하이츠A","30.4700","24.8000","202602","08","35,000","4","개인","개인","2008","박석로15번길 24-12","-","중개거래","경기 성남시 중원구","26.02.20"
"299","경기도 성남시 중원구 은행동","1897-1","1897","0001","산성빌라","54.5600","17.1200","202602","08","12,000","-1","개인","개인","1996","은행로38번길 17-10","-","중개거래","경기 성남시 수정구","-"
"300","경기도 성남시 중원구 성남동","3830","3830","0000","현대쉐르빌","65.9400","37.9000","202602","07","23,000","2","개인","개인","2002","제일로35번길 9-8","20260209","직거래","-","-"
"301","경기도 성남시 중원구 성남동","4032-3","4032","0003","금호타운(3.4동)","68.5500","39.4375","202602","07","42,600","3","개인","개인","2010","둔촌대로113번길 12-5","-","중개거래","경기 성남시 중원구, 경기 용인시 수지구","26.03.31"
"302","경기도 성남시 중원구 상대원동","1478-3","1478","0003","금호C동","46.2000","26.5000","202602","07","22,000","-1","개인","개인","1987","박석로49번길 23","-","중개거래","경기 성남시 중원구","26.02.13"
"303","경기도 성남시 중원구 상대원동","1603","1603","0000","청운골든맨숀","76.9000","27.8680","202602","07","56,000","4","개인","개인","2000","박석로15번길 25","-","중개거래","경기 성남시 중원구, 서울 송파구","26.02.25"
"304","경기도 성남시 중원구 상대원동","2335","2335","0000","한영하이츠","59.9100","30.0061","202602","07","47,500","3","개인","개인","2002","박석로93번길 10","-","중개거래","경기 성남시 중원구","26.03.09"
"305","경기도 성남시 중원구 상대원동","1660-1","1660","0001","연흥빌리지","58.0500","32.1200","202602","07","47,700","2","개인","개인","2016","박석로33번길 36-6","-","중개거래","경기 성남시 수정구","26.04.02"
"306","경기도 성남시 중원구 금광동","3875","3875","0000","금광맨션","36.0600","19.9200","202602","07","25,000","-1","개인","개인","2001","자혜로16번길 37-13","-","중개거래","경기 성남시 중원구","26.03.26"
"307","경기도 성남시 중원구 은행동","570","0570","0000","풀하우스","57.6300","36.3244","202602","07","43,500","5","개인","개인","2012","순환로 455","-","중개거래","경기 성남시 중원구","26.04.29"
"308","경기도 성남시 중원구 성남동","4032-3","4032","0003","금호타운(3.4동)","68.5500","39.4375","202602","07","42,600","3","개인","개인","2010","둔촌대로113번길 12-5","20260310","중개거래","경기 성남시 중원구, 경기 용인시 수지구","-"
"309","경기도 성남시 중원구 은행동","955-1","0955","0001","청송빌라","35.7500","10.5800","202602","06","15,300","1","개인","개인","1997","은이로64번길 3-17","-","중개거래","경기 성남시 중원구","26.02.10"
"310","경기도 성남시 중원구 금광동","3631","3631","0000","골든빌","75.6700","41.4160","202602","06","54,000","2","개인","개인","2017","산성대로382번길 59","-","중개거래","경기 성남시 중원구","26.04.30"
"311","경기도 성남시 중원구 중앙동","6-5","0006","0005","제일연립(6-5)","44.7900","35.3900","202602","05","51,500","2","개인","개인","1982","산성대로360번길 9","-","중개거래","경기 성남시 중원구","26.02.06"
"312","경기도 성남시 중원구 상대원동","383-7","0383","0007","길환","44.6500","18.4300","202602","05","23,000","2","개인","개인","1999","보통골로14번길 11","-","중개거래","경기 성남시 중원구","26.04.16"
"313","경기도 성남시 중원구 성남동","4117-4","4117","0004","현대빌리지","72.7500","31.6550","202602","05","28,500","5","개인","개인","2002","둔촌대로101번길 6-9","-","중개거래","경기 성남시 중원구","26.04.06"
"314","경기도 성남시 중원구 은행동","1958","1958","0000","산호빌라","43.4700","11.6600","202602","05","15,000","-1","개인","개인","1992","자혜로99번길 10-1","-","중개거래","경기 성남시 중원구, 서울 송파구","26.03.20"
"315","경기도 성남시 중원구 은행동","1082-1","1082","0001","한성빌라","38.3500","11.8300","202602","05","9,900","-1","개인","개인","1992","은이로31번길 4","-","중개거래","경기 성남시 중원구","26.03.10"
"316","경기도 성남시 중원구 금광동","3297","3297","0000","삼희아트빌A동","59.9300","32.9800","202602","05","36,000","-1","개인","개인","2002","자혜로44번길 6","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","26.02.25"
"317","경기도 성남시 중원구 성남동","2792","2792","0000","현대하이츠빌라(나동)","53.5100","22.8900","202602","04","35,000","3","개인","개인","1993","시민로 107-7","-","중개거래","경기 성남시 중원구","26.04.14"
"318","경기도 성남시 중원구 중앙동","2185-3","2185","0003","행운빌라(라동)","49.1800","32.6000","202602","04","40,000","2","개인","개인","1991","광명로256번길 12-18","-","중개거래","경기 성남시 중원구","26.04.24"
"319","경기도 성남시 중원구 상대원동","1666-1","1666","0001","신한102동","50.2600","26.2639","202602","03","45,000","2","개인","개인","1997","박석로25번길 32-12","-","중개거래","경기 성남시 중원구","26.03.10"
"320","경기도 성남시 중원구 금광동","3272","3272","0000","부영빌라(A)","49.3500","28.3200","202602","03","26,700","3","개인","개인","1986","자혜로40번길 12","20260302","중개거래","경기 성남시 중원구","-"
"321","경기도 성남시 중원구 금광동","3297-1","3297","0001","삼희아트빌B동","59.9300","32.9800","202602","03","33,000","-1","개인","개인","2002","자혜로44번길 4","-","중개거래","경기 성남시 중원구","26.02.25"
"322","경기도 성남시 중원구 상대원동","1363","1363","0000","더스테이트(1동)","42.9500","24.1100","202602","02","50,000","6","개인","개인","2017","박석로 27","-","중개거래","경기 성남시 중원구","-"
"323","경기도 성남시 중원구 상대원동","1506","1506","0000","태양맨션","55.5200","24.3557","202602","02","40,000","1","개인","개인","2002","박석로33번길 20-2","-","중개거래","경기 성남시 중원구","26.04.30"
"324","경기도 성남시 중원구 중앙동","1842","1842","0000","중원아트빌라","55.4400","13.2900","202602","02","28,200","4","개인","개인","1996","광명로256번길 47-23","-","중개거래","경기 성남시 중원구","26.03.20"
"325","경기도 성남시 중원구 성남동","2927","2927","0000","삼성캐슬","60.6000","40.5100","202602","01","46,000","2","개인","개인","2018","광명로100번길 21-1","-","중개거래","경기 성남시 중원구","-"
"326","경기도 성남시 중원구 은행동","1721-3","1721","0003","천안빌라","36.4300","9.8600","202601","31","16,000","3","개인","개인","1995","은행로25번길 15","-","중개거래","경기 성남시 중원구","26.03.16"
"327","경기도 성남시 중원구 금광동","3033","3033","0000","유명빌라","52.4800","21.1000","202601","31","36,000","2","개인","개인","2002","금빛로77번길 3","-","중개거래","경기 성남시 중원구","26.04.30"
"328","경기도 성남시 중원구 금광동","3297","3297","0000","삼희아트빌A동","59.9300","32.9800","202601","31","33,000","-1","개인","개인","2002","자혜로44번길 6","-","중개거래","경기 성남시 중원구","-"
"329","경기도 성남시 중원구 성남동","2337-1","2337","0001","진주하이빌A","68.2200","20.1640","202601","31","34,300","5","개인","개인","2007","광명로 86-8","-","중개거래","경기 성남시 중원구","26.04.13"
"330","경기도 성남시 중원구 성남동","4093-1","4093","0001","성진빌리지(비동)","59.4400","31.3400","202601","31","34,000","3","개인","개인","2001","둔촌대로 121-4","-","중개거래","경기 성남시 중원구","26.04.17"
"331","경기도 성남시 중원구 상대원동","2333","2333","0000","낙원하이츠","53.8000","22.9820","202601","31","43,000","2","개인","개인","2001","박석로93번길 8","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.13"
"332","경기도 성남시 중원구 은행동","1873","1873","0000","영인빌라(B)","37.9500","10.4300","202601","31","12,300","1","개인","법인","1996","은행로38번길 11-26","-","중개거래","경기 성남시 중원구","26.02.06"
"333","경기도 성남시 중원구 중앙동","1765","1765","0000","청원빌라","54.1300","15.6400","202601","30","27,000","4","개인","개인","1994","광명로256번길 35-4","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구, 서울 동대문구","26.04.17"
"334","경기도 성남시 중원구 은행동","2227","2227","0000","대왕아트빌라(A)","50.9000","13.2300","202601","30","21,400","3","개인","법인","1993","금빛로112번길 28-1","-","중개거래","경기 성남시 중원구","26.02.24"
"335","경기도 성남시 중원구 은행동","784","0784","0000","현대맨션","47.9400","12.5000","202601","30","17,000","-1","개인","개인","2001","은이로31번길 20","-","중개거래","경기 성남시 중원구","26.02.11"
"336","경기도 성남시 중원구 상대원동","1478-4","1478","0004","금호D동","47.1600","28.8200","202601","30","35,000","1","개인","개인","1987","박석로49번길 23","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.06"
"337","경기도 성남시 중원구 은행동","2005","2005","0000","대산빌라(2005)","38.4000","10.5200","202601","29","19,500","4","개인","개인","1994","은행로81번길 3-12","-","중개거래","경기 성남시 중원구, 서울 송파구","26.03.06"
"338","경기도 성남시 중원구 상대원동","1649-3","1649","0003","은마주택B동","49.5600","31.7000","202601","28","28,000","1","개인","개인","1986","둔촌대로413번길 37","-","중개거래","경기 성남시 중원구","-"
"339","경기도 성남시 중원구 금광동","2974","2974","0000","보람빌라","50.8250","23.5560","202601","28","35,700","4","개인","개인","1997","자혜로54번길 22","-","중개거래","경기 성남시 중원구","26.03.24"
"340","경기도 성남시 중원구 중앙동","2061","2061","0000","기단아트빌라","57.9500","15.5400","202601","28","40,000","3","개인","개인","1994","광명로256번길 47-67","-","중개거래","경기 성남시 중원구","26.02.27"
"341","경기도 성남시 중원구 은행동","1964-1","1964","0001","우진빌라(1964-1)","58.8700","17.3700","202601","28","21,400","2","개인","법인","1993","자혜로99번길 13","-","중개거래","경기 성남시 중원구","26.03.25"
"342","경기도 성남시 중원구 은행동","2435-1","2435","0001","동일빌라(2435-1)","38.2000","9.8400","202601","28","11,000","-1","개인","개인","1994","은행로88번길 17","-","중개거래","경기 성남시 중원구","26.03.20"
"343","경기도 성남시 중원구 은행동","1451-1","1451","0001","성진빌라","43.1900","11.2400","202601","28","19,000","2","개인","개인","1993","은이로 18-8","-","중개거래","경기 성남시 중원구","-"
"344","경기도 성남시 중원구 은행동","2116","2116","0000","영신빌라(11)","55.0700","13.5960","202601","28","20,900","1","개인","개인","1993","은행로87번길 20","-","중개거래","경기 성남시 중원구","26.02.10"
"345","경기도 성남시 중원구 상대원동","1649-3","1649","0003","은마주택B동","49.5600","31.7000","202601","28","28,000","1","개인","개인","1986","둔촌대로413번길 37","-","중개거래","경기 성남시 중원구","26.04.27"
