"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"121","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202512","21","15,500","10","개인","개인","2017","광명로 89","-","직거래","-"
"122","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","29.9100","202512","20","19,950","3","개인","개인","2019","성남대로 989","20251226","중개거래","경기 성남시 중원구"
"123","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","25.0000","202512","20","16,150","9","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 중원구"
"124","경기도 성남시 중원구 성남동","2331","2331","0000","(2331)","84.7500","202512","20","53,500","5","개인","개인","2023","제일로74번길 21","-","직거래","-"
"125","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","29.9100","202512","20","19,950","3","개인","개인","2019","성남대로 989","-","중개거래","경기 성남시 중원구"
"126","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","22.2475","202512","18","14,900","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"127","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","26.2159","202512","18","17,000","11","개인","법인","2020","광명로 67","-","중개거래","경기 성남시 중원구, 경기 용인시 수지구"
"128","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","25.0000","202512","17","17,000","5","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 중원구"
"129","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202512","16","16,250","3","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"130","경기도 성남시 중원구 여수동","185","0185","0000","베스티안","27.1200","202512","13","19,000","5","개인","개인","2019","성남대로 989","-","중개거래","경기 성남시 중원구"
"131","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202512","12","15,000","8","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"132","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","39.9000","202512","08","13,500","6","개인","개인","2006","성남대로1147번길 3","-","직거래","-"
"133","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","51.0700","202512","06","32,000","8","개인","법인","2019","광명로142번길 3","-","중개거래","경기 성남시 중원구"
"134","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202512","04","15,200","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"135","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","51.2700","202512","02","30,000","11","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 중원구"
"136","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","28.2109","202511","30","23,000","6","개인","개인","2019","둔촌대로80번길 3-15","-","중개거래","경기 성남시 중원구"
"137","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","49.9003","202511","29","32,500","10","개인","개인","2020","광명로 67","-","중개거래","경기 성남시 중원구"
"138","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","26.2159","202511","27","18,000","12","개인","기타","2020","광명로 67","-","직거래","-"
"139","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","37.6200","202511","26","10,900","3","개인","개인","1999","광명로 71","-","중개거래","경기 성남시 중원구"
"140","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202511","25","17,100","9","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"141","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","45.8700","202511","25","24,900","11","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"142","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","25.1700","202511","21","18,500","7","개인","개인","2019","성남대로 993","-","중개거래","경기 성남시 중원구"
"143","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","25.1700","202511","18","17,500","5","개인","개인","2019","성남대로 993","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"144","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","32.8300","202511","14","8,500","8","개인","개인","1998","광명로 384","-","직거래","-"
"145","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202511","12","16,900","9","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"146","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","39.0000","202511","11","27,000","10","개인","개인","2013","양현로405번길 5","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"147","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","48.2045","202511","10","34,900","12","개인","개인","2017","광명로 89","-","중개거래","경기 용인시 수지구"
"148","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","37.6200","202511","08","13,800","9","개인","개인","1999","광명로 71","20251126","중개거래","경기 성남시 중원구"
"149","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","37.6200","202511","08","13,800","9","개인","개인","1999","광명로 71","-","중개거래","경기 성남시 중원구"
"150","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202511","07","16,800","11","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"151","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","79.8800","202511","05","45,800","7","개인","개인","2019","광명로142번길 3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"152","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","32.8700","202511","04","13,650","9","개인","개인","2006","성남대로1147번길 3","-","중개거래","경기 이천시"
"153","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","25.0000","202511","02","17,100","14","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 중원구"
"154","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","36.9300","202510","27","20,000","10","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"155","경기도 성남시 중원구 성남동","2332","2332","0000","퍼스트 뷰","84.6800","202510","24","62,000","13","개인","법인","2024","제일로74번길 23","-","직거래","-"
"156","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","43.2600","202510","24","24,300","8","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"157","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","19.4700","202510","24","8,000","4","개인","개인","2010","도촌로8번길 20","-","중개거래","경기 성남시 중원구"
"158","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","24.1279","202510","24","15,900","5","개인","개인","2020","광명로 67","-","중개거래","경기 성남시 중원구"
"159","경기도 성남시 중원구 성남동","2332","2332","0000","퍼스트 뷰","78.3200","202510","23","55,500","14","개인","법인","2024","제일로74번길 23","-","직거래","-"
"160","경기도 성남시 중원구 성남동","2185","2185","0000","예담팰리스","81.2371","202510","23","46,000","5","개인","개인","2019","광명로 107","-","중개거래","경기 성남시 중원구"
"161","경기도 성남시 중원구 성남동","2185","2185","0000","예담팰리스","81.2371","202510","23","46,000","5","개인","개인","2019","광명로 107","20251222","중개거래","경기 성남시 중원구"
"162","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","25.9200","202510","22","8,950","9","개인","개인","1999","광명로 71","-","중개거래","경기 성남시 중원구"
"163","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","37.6200","202510","21","11,300","7","개인","개인","1999","광명로 71","-","중개거래","경기 성남시 중원구"
"164","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.1028","202510","21","16,800","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"165","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","26.2159","202510","19","17,200","12","개인","개인","2020","광명로 67","-","중개거래","경기 성남시 중원구"
"166","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","25.7500","202510","16","16,000","9","개인","개인","2013","양현로405번길 5","-","직거래","-"
"167","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.1835","202510","16","16,000","6","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"168","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","54.1500","202510","16","32,000","11","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"169","경기도 성남시 중원구 은행동","663-9","0663","0009","프라임 시티빌","80.1715","202510","15","55,000","6","개인","개인","2024","산성대로576번길 4-4","-","직거래","-"
"170","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","68.4600","202510","15","52,800","10","법인","법인","2019","성남대로 993","-","중개거래","경기 성남시 중원구"
"171","경기도 성남시 중원구 도촌동","578","0578","0000","트윈캐슬","84.0300","202510","15","37,000","6","개인","개인","2016","도촌로8번길 5-8","-","중개거래","경기 성남시 중원구"
"172","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","25.1700","202510","13","16,000","3","개인","개인","2019","성남대로 993","-","중개거래","경기 성남시 분당구"
"173","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","25.1700","202510","11","17,100","9","개인","개인","2019","성남대로 993","-","중개거래","경기 성남시 중원구"
"174","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.9531","202509","29","16,650","3","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"175","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","37.6200","202509","27","11,800","8","개인","개인","1999","광명로 71","-","중개거래","경기 성남시 중원구"
"176","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","37.6200","202509","26","10,900","3","개인","개인","1999","광명로 71","20251215","중개거래","경기 성남시 중원구"
"177","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","25.1700","202509","25","18,000","7","개인","개인","2019","성남대로 993","-","직거래","-"
"178","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","47.0200","202509","25","25,000","8","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"179","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202509","24","16,000","2","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"180","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","41.1100","202509","22","21,350","8","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"181","경기도 성남시 중원구 상대원동","2993-12","2993","0012","로뎀","67.2700","202509","19","29,800","3","개인","개인","2002","희망로380번길 11-6","-","중개거래","경기 광주시, 경기 성남시 중원구"
"182","경기도 성남시 중원구 성남동","2253","2253","0000","성남동오피스텔","27.1200","202509","19","5,300","5","개인","개인","2002","광명로 81-4","-","중개거래","경기 성남시 중원구"
"183","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202509","18","15,900","3","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"184","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","34.5100","202509","18","13,000","4","개인","법인","2004","산성대로 198","-","중개거래","경기 성남시 중원구"
"185","경기도 성남시 중원구 성남동","2513","2513","0000","누리안플러스빌","82.8000","202509","16","45,000","4","개인","개인","2023","원터로 109-9","-","직거래","-"
"186","경기도 성남시 중원구 도촌동","578","0578","0000","트윈캐슬","84.9900","202509","14","36,000","5","개인","개인","2016","도촌로8번길 5-8","-","중개거래","경기 성남시 중원구"
"187","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","47.7400","202509","13","15,500","10","개인","개인","2006","성남대로1147번길 3","-","중개거래","경기 성남시 중원구"
"188","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","50.2400","202509","13","29,000","12","개인","개인","2019","광명로142번길 3","-","중개거래","경기 성남시 중원구"
"189","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","32.8700","202509","12","14,000","7","개인","개인","2006","성남대로1147번길 3","-","중개거래","경기 성남시 중원구, 경기 하남시"
"190","경기도 성남시 중원구 상대원동","2999-7","2999","0007","(2999-7)","70.9830","202509","06","35,000","4","개인","개인","2017","희망로360번길 6","-","중개거래","경기 성남시 중원구"
"191","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202509","06","15,300","7","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"192","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202509","05","14,700","4","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"193","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202509","05","14,700","4","개인","개인","2017","광명로 89","20250909","중개거래","경기 성남시 중원구"
"194","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","40.9998","202509","05","29,900","12","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"195","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","26.2159","202509","02","17,500","9","개인","개인","2020","광명로 67","-","중개거래","경기 성남시 중원구"
"196","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202508","30","17,100","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"197","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","25.1700","202508","30","18,500","5","개인","개인","2019","성남대로 993","-","중개거래","경기 성남시 중원구"
"198","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","34.5100","202508","27","12,500","4","개인","개인","2004","산성대로 198","-","중개거래","경기 성남시 중원구"
"199","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202508","26","15,500","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"200","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","47.2800","202508","22","30,000","13","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 분당구"
"201","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202508","20","15,500","11","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"202","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","47.0200","202508","20","24,600","7","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"203","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","23.7850","202508","15","8,300","7","개인","개인","1998","광명로 384","-","중개거래","경기 성남시 중원구"
"204","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","25.7950","202508","14","8,600","8","개인","개인","1998","광명로 384","-","중개거래","경기 성남시 중원구"
"205","경기도 성남시 중원구 성남동","3130","3130","0000","위클리 오피스텔","46.4600","202508","14","20,378","5","개인","법인","2018","제일로 83","-","직거래","-"
"206","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.1028","202508","13","16,500","5","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"207","경기도 성남시 중원구 여수동","183","0183","0000","성남 여수 오렌지카운티","36.0200","202508","07","31,000","9","개인","개인","2019","성남대로 993","-","중개거래","경기 성남시 분당구"
"208","경기도 성남시 중원구 성남동","4163","4163","0000","오라타워","39.9000","202508","07","15,800","10","개인","개인","2006","성남대로1147번길 3","-","중개거래","경기 성남시 중원구"
"209","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","44.9400","202508","04","24,000","12","법인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"210","경기도 성남시 중원구 성남동","2167","2167","0000","성남 수진역 더리브 프리미어","39.9800","202507","31","31,500","5","개인","개인","2024","산성대로 194","-","중개거래","경기 성남시 중원구"
"211","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","38.1600","202507","31","23,500","14","법인","법인","2019","광명로 103","-","직거래","-"
"212","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202507","31","17,000","11","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"213","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202507","26","16,400","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"214","경기도 성남시 중원구 성남동","3152","3152","0000","렉스타운","73.7800","202507","25","37,200","8","개인","개인","2018","광명로 37","-","중개거래","경기 성남시 중원구"
"215","경기도 성남시 중원구 성남동","2264","2264","0000","성남 모란 지웰에스테이트","26.2159","202507","23","17,000","7","개인","개인","2020","광명로 67","-","중개거래","경기 성남시 중원구"
"216","경기도 성남시 중원구 성남동","3960","3960","0000","TowerHill A동","62.9900","202507","21","42,500","4","개인","개인","2022","둔촌대로 139","-","중개거래","경기 성남시 수정구"
"217","경기도 성남시 중원구 성남동","2263","2263","0000","현대그린타운","26.5600","202507","21","9,900","11","개인","개인","1999","광명로 71","-","중개거래","경기 성남시 중원구"
"218","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","56.5300","202507","19","31,300","6","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"219","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202507","17","15,500","11","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"220","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","44.0200","202507","16","24,000","10","기타","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"221","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.1835","202507","16","17,000","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"222","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","34.5100","202507","15","14,950","5","개인","개인","2004","산성대로 198","-","중개거래","경기 성남시 중원구"
"223","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","19.7733","202507","10","16,000","7","개인","개인","2019","둔촌대로80번길 3-15","-","중개거래","경기 성남시 중원구"
"224","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202507","09","16,750","6","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"225","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","25.0000","202507","09","16,300","12","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"226","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202507","07","16,800","5","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구, 경기 하남시"
"227","경기도 성남시 중원구 성남동","2333","2333","0000","에클라트 휴","81.0300","202507","06","54,000","10","개인","개인","2023","광명로82번길 6","-","직거래","-"
"228","경기도 성남시 중원구 성남동","2164","2164","0000","영건센스빌","34.5100","202507","06","14,250","9","개인","개인","2004","산성대로 198","-","중개거래","경기 성남시 중원구"
"229","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","31.6400","202507","05","18,700","10","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"230","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","22.2475","202507","05","15,000","7","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"231","경기도 성남시 중원구 성남동","2333","2333","0000","에클라트 휴","81.0300","202507","04","54,500","12","개인","개인","2023","광명로82번길 6","-","직거래","-"
"232","경기도 성남시 중원구 성남동","3288","3288","0000","캐슬베리","80.6460","202507","02","35,500","6","개인","개인","2018","광명로42번길 5","-","중개거래","경기 성남시 중원구"
"233","경기도 성남시 중원구 성남동","2333","2333","0000","에클라트 휴","81.0300","202507","01","54,000","9","개인","개인","2023","광명로82번길 6","-","직거래","-"
"234","경기도 성남시 중원구 성남동","2333","2333","0000","에클라트 휴","81.0300","202507","01","54,500","12","개인","개인","2023","광명로82번길 6","20250731","직거래","-"
"235","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","54.1500","202506","30","31,500","12","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 중원구"
"236","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","28.2109","202506","30","23,000","7","개인","개인","2019","둔촌대로80번길 3-15","-","중개거래","경기 성남시 중원구"
"237","경기도 성남시 중원구 성남동","2759","2759","0000","미래타운","72.9900","202506","27","42,500","12","개인","개인","2019","광명로142번길 3","-","중개거래","경기 성남시 중원구"
"238","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","27.5600","202506","25","19,000","9","개인","개인","2019","양현로405번길 17","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"239","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","27.5600","202506","25","19,000","9","법인","개인","2019","양현로405번길 17","20250703","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"240","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202506","23","15,100","10","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"241","경기도 성남시 중원구 성남동","2331","2331","0000","(2331)","84.7500","202506","22","54,500","6","개인","개인","2023","제일로74번길 21","-","직거래","-"
"242","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202506","21","16,750","8","개인","법인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"243","경기도 성남시 중원구 상대원동","2993-12","2993","0012","로뎀","67.2700","202506","20","29,500","6","개인","개인","2002","희망로380번길 11-6","-","중개거래","경기 성남시 중원구"
"244","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202506","19","14,500","3","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"245","경기도 성남시 중원구 성남동","3152","3152","0000","렉스타운","71.1300","202506","16","38,000","14","개인","개인","2018","광명로 37","-","중개거래","경기 성남시 수정구"
"246","경기도 성남시 중원구 여수동","201","0201","0000","시티파크","27.3300","202506","14","21,000","4","개인","개인","2019","양현로405번길 17","-","중개거래","경기 성남시 중원구"
"247","경기도 성남시 중원구 성남동","2201","2201","0000","수진역 코아루 천년가 오피스텔","25.0000","202506","14","16,500","14","개인","개인","2019","광명로 103","-","중개거래","경기 성남시 중원구"
"248","경기도 성남시 중원구 도촌동","571","0571","0000","도촌파크오피스텔","47.3800","202506","11","18,000","7","개인","개인","2010","도촌로8번길 20","-","중개거래","경기 성남시 중원구"
"249","경기도 성남시 중원구 금광동","2409","2409","0000","창보시티렉스","23.7850","202506","09","8,000","4","개인","법인","1998","광명로 384","-","중개거래","경기 성남시 중원구"
"250","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202506","07","16,750","9","개인","법인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"251","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202506","06","16,700","8","개인","법인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"252","경기도 성남시 중원구 성남동","4936","4936","0000","성남 모란드림시티","19.7733","202506","05","16,000","7","개인","개인","2019","둔촌대로80번길 3-15","20250710","중개거래","경기 성남시 중원구"
"253","경기도 성남시 중원구 금광동","4558","4558","0000","골든클래스","76.1530","202506","04","44,200","6","개인","개인","2019","산성대로414번길 3-10","-","중개거래","경기 성남시 수정구"
"254","경기도 성남시 중원구 성남동","2268","2268","0000","제니스오피스텔","42.0000","202506","03","25,800","9","개인","법인","2012","광명로 65","-","중개거래","경기 성남시 중원구"
"255","경기도 성남시 중원구 은행동","663-9","0663","0009","프라임 시티빌","79.5023","202506","02","55,000","8","개인","개인","2024","산성대로576번길 4-4","-","직거래","-"
"256","경기도 성남시 중원구 성남동","4169","4169","0000","성남 메트로칸","31.6400","202506","02","18,500","9","개인","개인","2011","성남대로 1133","-","중개거래","경기 성남시 중원구"
"257","경기도 성남시 중원구 성남동","3130","3130","0000","위클리 오피스텔","24.4000","202505","31","16,100","8","개인","법인","2018","제일로 83","-","중개거래","경기 성남시 중원구"
"258","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.0443","202505","27","14,400","3","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"259","경기도 성남시 중원구 성남동","3152","3152","0000","렉스타운","73.7800","202505","22","35,000","6","개인","개인","2018","광명로 37","-","중개거래","경기 성남시 중원구"
"260","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","20.5103","202505","22","15,200","9","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"261","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.1835","202505","21","16,200","5","개인","개인","2017","광명로 89","-","직거래","-"
"262","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","48.2045","202505","19","32,200","12","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 수정구"
"263","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","18.7400","202505","19","7,600","11","개인","개인","2003","광명로 49","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"264","경기도 성남시 중원구 성남동","1404","1404","0000","성남 센트럴 푸르지오 시티","23.5402","202505","17","16,800","8","개인","개인","2017","광명로 89","-","중개거래","경기 성남시 중원구"
"265","경기도 성남시 중원구 여수동","205","0205","0000","신야탑 푸르지오시티Ⅰ","29.0500","202505","16","19,100","7","개인","개인","2013","양현로405번길 5","-","중개거래","경기 성남시 분당구"
"266","경기도 성남시 중원구 성남동","4933","4933","0000","성남아리스타","15.7620","202505","16","9,321","4","개인","법인","2020","둔촌대로80번길 3-10","-","직거래","-"
