"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"119","경기도 성남시 분당구 구미동","248","0248","0000","삼익파크빌라","191.5400","229.0200","202601","18","120,000","3","개인","개인","1996","구미로174번길 26","-","중개거래","경기 성남시 분당구","26.04.03"
"120","경기도 성남시 분당구 구미동","248","0248","0000","삼익파크빌라","186.9200","223.5000","202601","17","130,000","2","개인","개인","1996","구미로174번길 26","-","중개거래","경기 성남시 분당구","26.05.06"
"121","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","150.4200","227.3800","202601","17","218,000","2","개인","개인","2009","서판교로 73","-","중개거래","경기 성남시 분당구","26.04.29"
"122","경기도 성남시 분당구 구미동","245","0245","0000","두산빌라","165.1600","193.7990","202601","17","115,000","3","개인","개인","1995","구미로130번길 36","-","중개거래","경기 성남시 분당구","26.02.03"
"123","경기도 성남시 분당구 이매동","300-5","0300","0005","바움하우스","52.2400","64.9160","202601","17","65,000","2","개인","개인","2021","이매로133번길 5","-","중개거래","경기 성남시 수정구","26.03.16"
"124","경기도 성남시 분당구 야탑동","270","0270","0000","매화마을화성빌리지","84.8500","96.9680","202601","17","126,000","3","개인","개인","1994","벌말로50번길 14","-","중개거래","경기 성남시 분당구","26.03.31"
"125","경기도 성남시 분당구 서현동","208","0208","0000","서현로얄파크빌(205,206동)","60.8000","66.2470","202601","15","51,000","4","개인","개인","2004","안골로11번길 17-10","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","26.03.10"
"126","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9653","119.0452","202601","14","125,000","2","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","-"
"127","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9906","119.0806","202601","14","120,000","3","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","26.02.24"
"128","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","84.8500","101.3780","202601","14","122,000","1","개인","개인","1994","야탑로271번길 28","-","중개거래","경기 성남시 분당구","26.01.26"
"129","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.8800","70.9730","202601","13","105,000","4","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구","26.03.03"
"130","경기도 성남시 분당구 분당동","60-4","0060","0004","한화빌라","225.3300","273.4600","202601","12","185,000","1","개인","개인","1996","예원로6번길 58","-","중개거래","경기 성남시 분당구","26.04.10"
"131","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.8019","202601","12","83,000","4","개인","개인","2003","이매로123번길 12","20260429","중개거래","경기 성남시 분당구","-"
"132","경기도 성남시 분당구 판교동","492","0492","0000","판교원마을13단지(휴먼시아연립)","150.5400","229.4100","202601","11","189,000","3","개인","개인","2009","서판교로 193","-","중개거래","경기 성남시 분당구","26.04.30"
"133","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.9300","71.4210","202601","10","101,000","2","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","26.04.22"
"134","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.9200","202601","07","99,500","3","개인","개인","2003","이매로123번길 12","-","중개거래","경기 성남시 분당구","-"
"135","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.9200","202601","07","99,500","3","개인","개인","2003","이매로123번길 12","20260130","중개거래","경기 성남시 분당구","-"
"136","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","75.9975","106.4804","202601","06","111,000","1","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","26.03.06"
"137","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.9500","71.4440","202601","06","98,500","1","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","26.04.15"
"138","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.8800","70.9730","202601","05","101,500","1","개인","개인","1995","벌말로30번길 12","-","중개거래","서울 강남구","26.04.08"
"139","경기도 성남시 분당구 동원동","62-1","0062","0001","동원그린파크","60.2700","70.3400","202601","05","48,000","1","개인","개인","2010","동원로21번길 11","-","중개거래","경기 성남시 분당구","-"
"140","경기도 성남시 분당구 서현동","188-21","0188","0021","서현모닝빌105동","59.9700","68.0000","202512","31","46,000","3","개인","개인","2002","안골로 42","-","중개거래","경기 성남시 분당구","26.03.12"
"141","경기도 성남시 분당구 분당동","56","0056","0000","벽산빌라","182.6370","210.7350","202512","30","138,000","2","개인","개인","1995","예원로 31","-","중개거래","경기 성남시 분당구","26.04.10"
"142","경기도 성남시 분당구 분당동","46","0046","0000","한성빌라","164.2200","198.4610","202512","29","149,500","2","개인","개인","1997","분당로 230","-","중개거래","경기 성남시 분당구","26.03.20"
"143","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","84.7200","143.7140","202512","24","131,000","3","개인","개인","2012","하오개로 377","-","중개거래","경기 성남시 분당구","26.03.30"
"144","경기도 성남시 분당구 운중동","327","0327","0000","판교동양파크타운","77.8600","4.5725","202512","24","86,000","4","개인","개인","2012","하오개로363번길 12","20260123","중개거래","경기 성남시 분당구","-"
"145","경기도 성남시 분당구 운중동","327","0327","0000","판교동양파크타운","77.8600","91.4500","202512","24","86,000","4","개인","개인","2012","하오개로363번길 12","-","중개거래","경기 성남시 분당구","26.01.30"
"146","경기도 성남시 분당구 동원동","96-1","0096","0001","동원맨션(가)동","58.9600","48.8600","202512","24","24,500","2","개인","개인","2002","동원로21번길 6-4","-","중개거래","경기 용인시 수지구","26.01.20"
"147","경기도 성남시 분당구 구미동","290","0290","0000","신세계연립","199.4000","238.2000","202512","22","145,000","4","개인","개인","1995","구미로185번길 11","-","중개거래","경기 성남시 분당구","26.04.29"
"148","경기도 성남시 분당구 운중동","926","0926","0000","금강펜테리움레전드","139.0485","207.3152","202512","22","250,000","3","개인","개인","2011","판교원로 101","-","중개거래","경기 성남시 분당구","26.04.02"
"149","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","57.9750","64.9290","202512","21","95,000","4","개인","개인","1994","야탑로271번길 7","-","중개거래","경기 성남시 분당구","26.01.07"
"150","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.6878","202512","20","85,500","3","개인","개인","2003","이매로123번길 12","-","중개거래","경기 성남시 분당구","26.02.26"
"151","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(라이프)","84.9850","96.8600","202512","20","124,500","1","개인","개인","1994","분당로263번길 68","-","중개거래","경기 성남시 분당구","26.02.26"
"152","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.9200","202512","19","83,000","4","개인","개인","2003","이매로123번길 12","-","중개거래","경기 성남시 분당구","26.04.28"
"153","경기도 성남시 분당구 야탑동","158","0158","0000","대진빌라","59.8600","66.8250","202512","19","95,000","3","개인","개인","1994","판교로 654","-","중개거래","경기 성남시 분당구","25.12.26"
"154","경기도 성남시 분당구 구미동","246","0246","0000","신화빌라","199.0650","231.1790","202512","18","120,000","3","개인","개인","1996","구미로186번길 23","-","중개거래","경기 성남시 분당구","26.04.28"
"155","경기도 성남시 분당구 서현동","322","0322","0000","정도","53.8200","61.2000","202512","17","67,000","2","개인","개인","1995","불정로406번길 7","20260102","중개거래","경기 성남시 분당구","-"
"156","경기도 성남시 분당구 서현동","193","0193","0000","서현모닝빌108동","56.5200","30.0000","202512","17","48,800","2","개인","개인","2002","안골로 42","-","중개거래","경기 성남시 분당구","26.04.06"
"157","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","59.9300","70.6904","202512","16","138,000","4","개인","개인","1995","미금일로 136","-","중개거래","경기 성남시 분당구","26.02.06"
"158","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","218.6800","373.4500","202512","15","205,000","1","개인","개인","2010","산운로 37","-","중개거래","경기 성남시 분당구","-"
"159","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","84.8500","101.3780","202512","15","120,000","2","개인","개인","1994","야탑로271번길 28","-","중개거래","경기 성남시 분당구","25.12.19"
"160","경기도 성남시 분당구 분당동","45","0045","0000","동아빌라","164.4350","199.4550","202512","12","127,000","1","개인","개인","1994","예원로 7","-","중개거래","경기 성남시 분당구","26.02.05"
"161","경기도 성남시 분당구 운중동","357-1","0357","0001","판교파크하임에비뉴","54.6500","47.3600","202512","12","59,000","2","개인","개인","2018","하오개로357번길 17","-","중개거래","경기 성남시 분당구","26.02.23"
"162","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","59.9300","71.7241","202512","11","129,000","2","개인","개인","1995","미금일로 122","-","중개거래","경기 성남시 분당구","26.04.13"
"163","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202512","11","90,000","2","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구, 서울 광진구","26.01.16"
"164","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","59.9850","70.9200","202512","09","94,000","3","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구","26.03.06"
"165","경기도 성남시 분당구 운중동","363","0363","0000","운중샤갈의마을(104동)","60.1797","72.3152","202512","08","62,500","2","개인","개인","2019","하오개로351번길 24","-","중개거래","경기 성남시 분당구","26.04.03"
"166","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202512","02","95,000","1","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구","25.12.30"
"167","경기도 성남시 분당구 운중동","336-1","0336","0001","파크하임테라스","51.9333","53.0414","202512","02","59,000","2","개인","법인","2024","하오개로357번길 22","-","직거래","-","26.01.12"
"168","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을삼익빌라1","164.8800","197.7420","202512","02","177,000","3","개인","개인","1995","금곡로 39","-","중개거래","경기 성남시 분당구","26.03.05"
"169","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","57.9750","64.9290","202512","01","60,000","4","개인","개인","1994","야탑로271번길 7","-","직거래","-","25.12.15"
"170","경기도 성남시 분당구 야탑동","182","0182","0000","두원빌라(182)","79.8200","88.8300","202511","28","119,000","4","개인","개인","1994","야탑로231번길 35","-","중개거래","경기 성남시 분당구","25.12.22"
"171","경기도 성남시 분당구 운중동","357-1","0357","0001","판교파크하임에비뉴","82.4400","31.3052","202511","25","69,000","-1","개인","개인","2018","하오개로357번길 17","20251224","중개거래","경기 성남시 분당구, 경기 성남시 수정구","-"
"172","경기도 성남시 분당구 운중동","357-1","0357","0001","판교파크하임에비뉴","82.4400","71.4400","202511","25","69,000","-1","개인","개인","2018","하오개로357번길 17","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","26.02.10"
"173","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9653","119.0452","202511","25","109,000","2","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","25.12.15"
"174","경기도 성남시 분당구 운중동","357-1","0357","0001","판교파크하임에비뉴","82.4400","31.3052","202511","25","69,000","-1","개인","개인","2018","하오개로357번길 17","20260128","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"175","경기도 성남시 분당구 율동","105-6","0105","0006","율동트레비앙(103동105동)","50.8500","54.4800","202511","22","44,500","2","개인","개인","2017","문정로148번길 14","-","중개거래","경기 성남시 분당구","26.01.30"
"176","경기도 성남시 분당구 이매동","304","0304","0000","이매타운(A,B동)","101.4600","86.2850","202511","20","46,500","-1","개인","개인","2001","이매로143번길 10","-","중개거래","경기 성남시 분당구","26.02.25"
"177","경기도 성남시 분당구 동원동","114-1","0114","0001","동원팰리스","56.7000","67.3900","202511","20","45,000","3","개인","개인","2019","동원북로22번길 8","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","26.02.03"
"178","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9906","119.0806","202511","18","120,000","4","개인","개인","2023","판교대장로7길 37","-","직거래","-","26.01.21"
"179","경기도 성남시 분당구 운중동","336-1","0336","0001","파크하임테라스","51.2325","52.3256","202511","18","57,000","2","개인","법인","2024","하오개로357번길 22","-","직거래","-","26.01.08"
"180","경기도 성남시 분당구 서현동","208","0208","0000","서현로얄파크빌(205,206동)","60.8000","66.2470","202511","18","52,000","3","개인","개인","2004","안골로11번길 17-10","-","중개거래","경기 성남시 분당구","25.12.12"
"181","경기도 성남시 분당구 동원동","104-3","0104","0003","조은아튼빌","58.8800","65.0000","202511","17","44,000","2","개인","개인","2015","동원로8번길 9-4","-","중개거래","경기 성남시 분당구","26.02.20"
"182","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","71.7700","85.7510","202511","15","100,000","2","개인","개인","1994","야탑로271번길 28","-","중개거래","경기 성남시 분당구","25.12.08"
"183","경기도 성남시 분당구 야탑동","183","0183","0000","미원빌라1","84.8400","91.5340","202511","14","114,000","3","개인","개인","1994","야탑로231번길 45","-","중개거래","경기 성남시 분당구, 서울 강남구","25.12.16"
"184","경기도 성남시 분당구 궁내동","345-16","0345","0016","동양파크빌(108,109동)","71.2100","81.7500","202511","12","70,000","2","개인","개인","2011","궁내로7번길 10","-","중개거래","경기 성남시 분당구","26.01.30"
"185","경기도 성남시 분당구 분당동","94","0094","0000","프라임하우스","164.8100","199.5200","202511","07","126,500","1","개인","개인","1997","장안로 61","-","중개거래","경기 성남시 분당구","26.04.27"
"186","경기도 성남시 분당구 분당동","94","0094","0000","프라임하우스","164.8100","199.5200","202511","07","126,500","1","개인","개인","1997","장안로 61","20260211","중개거래","경기 성남시 분당구","-"
"187","경기도 성남시 분당구 동원동","104-2","0104","0002","황재쉐르빌","58.9500","68.6776","202511","05","40,500","1","개인","개인","2002","동원로8번길 9-6","-","중개거래","경기 성남시 분당구","26.01.20"
"188","경기도 성남시 분당구 구미동","290","0290","0000","신세계연립","199.4000","238.2000","202511","05","150,000","4","개인","개인","1995","구미로185번길 11","-","중개거래","경기 성남시 분당구","26.03.31"
"189","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","192.2800","230.9290","202511","04","200,000","1","개인","개인","1994","금곡로 201","-","중개거래","경기 성남시 분당구","26.02.23"
"190","경기도 성남시 분당구 궁내동","328-1","0328","0001","대명빌라트B동","66.9700","60.1700","202511","04","44,000","1","개인","개인","2002","궁내로22번길 18","-","중개거래","경기 성남시 분당구","25.11.27"
"191","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","57.9750","64.9290","202511","03","90,000","2","개인","개인","1994","야탑로271번길 7","-","중개거래","경기 성남시 분당구","25.11.28"
"192","경기도 성남시 분당구 분당동","56","0056","0000","벽산빌라","182.2470","210.3990","202511","02","139,500","3","개인","개인","1995","예원로 31","-","중개거래","경기 성남시 분당구","26.01.21"
"193","경기도 성남시 분당구 구미동","85","0085","0000","현대노블리스111","189.2600","229.2800","202511","01","210,000","3","개인","개인","2001","금곡로 171","-","중개거래","경기 성남시 분당구","26.02.27"
"194","경기도 성남시 분당구 구미동","248","0248","0000","삼익파크빌라","179.0900","214.1400","202510","31","105,300","1","개인","개인","1996","구미로174번길 26","-","중개거래","경기 성남시 분당구","25.11.13"
"195","경기도 성남시 분당구 궁내동","343-51","0343","0051","리더스빌2","62.2150","66.7683","202510","29","47,000","1","개인","개인","2012","궁내로40번길 32","-","중개거래","경기 성남시 분당구","25.11.28"
"196","경기도 성남시 분당구 궁내동","318-8","0318","0008","궁내리치빌","64.5200","76.6800","202510","29","45,500","1","개인","개인","2002","궁내로22번길 27-5","-","중개거래","경기 성남시 분당구","25.11.28"
"197","경기도 성남시 분당구 분당동","60-4","0060","0004","한화빌라","224.8200","273.4700","202510","27","180,000","1","개인","개인","1996","예원로6번길 58","-","중개거래","경기 성남시 분당구","26.02.10"
"198","경기도 성남시 분당구 이매동","85-1","0085","0001","이매베스티아8","62.5000","75.2500","202510","22","78,000","3","개인","개인","2024","방아로 19","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","26.03.03"
"199","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","99.7500","121.6698","202510","22","143,000","3","개인","개인","1995","미금로 114","-","중개거래","경기 성남시 분당구","25.10.27"
"200","경기도 성남시 분당구 율동","105-6","0105","0006","율동트레비앙(103동105동)","78.4100","54.4700","202510","21","34,700","-1","개인","개인","2017","문정로148번길 14","-","중개거래","경기 성남시 중원구","26.01.07"
"201","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","58.9500","65.8937","202510","21","83,200","3","개인","개인","1995","분당로263번길 67","-","중개거래","경기 성남시 분당구","26.01.08"
"202","경기도 성남시 분당구 궁내동","328-3","0328","0003","장미월드빌","76.7000","77.3750","202510","20","50,000","2","개인","개인","2003","궁내로22번길 16","-","중개거래","경기 성남시 분당구","25.12.24"
"203","경기도 성남시 분당구 백현동","373-1","0373","0001","동양라샹스(LaChance)","153.4700","197.3100","202510","19","149,000","3","개인","개인","2008","대왕판교로385번길 13-4","-","중개거래","경기 성남시 분당구","26.01.30"
"204","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.6978","202510","19","82,000","4","개인","개인","2003","이매로123번길 12","-","중개거래","경기 성남시 분당구","26.01.05"
"205","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드빌(삼성)","161.8900","197.4650","202510","19","167,000","1","개인","개인","1995","미금로 114","-","중개거래","경기 성남시 분당구","26.04.28"
"206","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.5936","202510","19","82,000","4","개인","개인","2003","이매로123번길 12","20251113","중개거래","경기 성남시 분당구","-"
"207","경기도 성남시 분당구 분당동","92","0092","0000","풍림아이원","131.1821","175.3970","202510","15","135,000","2","개인","개인","2002","장안로51번길 6","-","중개거래","경기 성남시 분당구","26.01.22"
"208","경기도 성남시 분당구 서현동","206-12","0206","0012","동양파크빌104동","76.6700","83.9200","202510","15","60,000","2","개인","개인","2002","안골로11번길 20","-","중개거래","경기 성남시 분당구","26.01.16"
"209","경기도 성남시 분당구 궁내동","330-1","0330","0001","리정든빌라","72.6400","84.3750","202510","15","53,000","1","개인","개인","2001","궁내로22번길 11","-","중개거래","경기 성남시 분당구","26.01.05"
"210","경기도 성남시 분당구 동원동","104-3","0104","0003","조은아튼빌","58.8800","65.0000","202510","15","39,000","4","개인","개인","2015","동원로8번길 9-4","-","중개거래","경기 성남시 분당구","25.12.15"
"211","경기도 성남시 분당구 율동","287","0287","0000","PRIMEHILLS105","47.4900","43.5500","202510","15","45,500","3","개인","개인","2016","새마을로165번길 20","-","중개거래","경기 성남시 분당구","26.01.21"
"212","경기도 성남시 분당구 분당동","52","0052","0000","청구빌라2","199.5800","236.8400","202510","14","140,000","4","개인","법인","1995","예원로 23","-","직거래","-","25.11.28"
"213","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202510","14","90,500","3","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구, 서울 광진구","26.02.09"
"214","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","57.9750","64.9290","202510","14","55,000","2","개인","개인","1994","야탑로271번길 7","-","직거래","-","25.10.16"
"215","경기도 성남시 분당구 운중동","362","0362","0000","운중샤갈의마을(101,102,103동)","70.8908","83.4034","202510","14","90,000","3","법인","개인","2019","하오개로351번길 24","-","직거래","-","25.11.06"
"216","경기도 성남시 분당구 분당동","60-7","0060","0007","그룹가빌라","173.4300","208.2700","202510","14","160,000","3","개인","개인","1997","예원로6번길 44","-","중개거래","경기 성남시 분당구","25.12.22"
"217","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9653","119.0452","202510","14","121,000","2","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","26.02.27"
"218","경기도 성남시 분당구 궁내동","343-8","0343","0008","팔레스빌","64.5700","75.9100","202510","13","50,000","2","개인","개인","2010","궁내로40번길 26","-","중개거래","경기 성남시 분당구","25.12.24"
"219","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","191.9400","230.5660","202510","13","200,000","1","개인","개인","1994","금곡로 201","-","중개거래","경기 성남시 분당구","26.01.07"
"220","경기도 성남시 분당구 궁내동","350-12","0350","0012","정희빌라","59.4200","69.4000","202510","13","35,000","3","개인","개인","2013","궁내로68번길 4","-","중개거래","경기 성남시 분당구","25.11.27"
"221","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","84.9200","92.8660","202510","13","115,000","2","개인","개인","1995","야탑로231번길 38","-","중개거래","경기 성남시 분당구","26.01.21"
"222","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","134.4400","163.9828","202510","10","86,000","1","개인","개인","1995","미금로 114","-","직거래","-","25.10.15"
"223","경기도 성남시 분당구 정자동","29","0029","0000","느티마을선경","134.9700","167.2400","202510","03","199,500","4","개인","개인","1995","황새울로132번길 27","-","중개거래","경기 성남시 분당구","26.02.24"
"224","경기도 성남시 분당구 동원동","62-1","0062","0001","동원그린파크","60.2700","70.3400","202510","03","41,000","4","개인","개인","2010","동원로21번길 11","-","중개거래","경기 성남시 분당구","25.11.04"
"225","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","164.8400","204.2600","202510","03","227,000","3","개인","개인","1995","황새울로132번길 27","-","중개거래","경기 성남시 분당구","26.03.31"
"226","경기도 성남시 분당구 궁내동","347-1","0347","0001","빕스빌102,103동","75.8600","76.5126","202510","03","53,000","1","개인","개인","2003","궁내로 32","-","중개거래","경기 성남시 분당구","25.11.14"
"227","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202510","02","90,000","2","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구, 서울 광진구","26.01.15"
"228","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.8800","71.3610","202510","01","94,500","1","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구, 경기 하남시","26.02.06"
"229","경기도 성남시 분당구 구미동","276","0276","0000","대우빌라이스트","166.2400","207.5260","202509","30","120,000","2","개인","개인","1997","구미로174번길 5","-","중개거래","경기 성남시 분당구","26.01.20"
"230","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.9500","71.4440","202509","30","94,000","2","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","26.01.08"
"231","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","84.8200","99.9715","202509","30","102,000","1","개인","개인","1995","장안로 67","-","중개거래","경기 성남시 분당구","26.01.15"
"232","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","59.9300","70.6904","202509","30","133,000","3","개인","개인","1995","미금일로 136","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","25.11.28"
"233","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","125.4200","189.3100","202509","30","197,000","4","개인","개인","2009","서판교로 73","-","중개거래","경기 성남시 분당구","25.12.12"
"234","경기도 성남시 분당구 서현동","174","0174","0000","더포레서현(1동2동)","49.4200","49.8064","202509","29","62,000","1","개인","개인","2021","안골로 55","20260202","직거래","-","-"
"235","경기도 성남시 분당구 야탑동","181","0181","0000","삼정그린빌라","163.6800","203.6800","202509","27","149,500","4","개인","개인","1996","야탑로245번길 29","-","중개거래","서울 강동구","-"
"236","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.8800","70.9730","202509","27","80,000","4","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구","26.01.09"
"237","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","59.8800","71.6643","202509","27","128,000","2","개인","개인","1995","미금일로 122","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","25.10.27"
"238","경기도 성남시 분당구 궁내동","343-51","0343","0051","리더스빌2","62.2150","66.7683","202509","27","46,000","1","개인","개인","2012","궁내로40번길 32","-","중개거래","경기 성남시 분당구","26.01.05"
"239","경기도 성남시 분당구 분당동","145","0145","0000","신안시네하우스102동","170.3080","225.0900","202509","26","128,500","2","개인","개인","2001","장안로16번길 23","-","중개거래","경기 성남시 분당구","26.01.09"
"240","경기도 성남시 분당구 야탑동","468","0468","0000","더하임","73.8250","84.7946","202509","26","67,000","1","개인","개인","2016","판교로592번길 11","-","중개거래","경기 성남시 분당구","25.12.26"
"241","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","84.8400","99.9350","202509","25","98,000","1","개인","개인","1995","장안로 67","-","중개거래","경기 성남시 분당구","25.12.24"
"242","경기도 성남시 분당구 구미동","246","0246","0000","신화빌라","192.5850","223.6540","202509","24","109,000","2","개인","개인","1996","구미로186번길 23","-","중개거래","경기 성남시 분당구","25.12.19"
"243","경기도 성남시 분당구 궁내동","327-23","0327","0023","정원Ⅱ","77.4000","82.7500","202509","23","50,000","1","개인","개인","2003","궁내로40번길 29","-","중개거래","경기 성남시 분당구","26.01.06"
"244","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","59.5050","65.7790","202509","23","120,000","2","개인","개인","1995","미금일로90번길 11","-","중개거래","경기 성남시 분당구","25.12.22"
"245","경기도 성남시 분당구 야탑동","182","0182","0000","두원빌라(182)","79.8200","88.8300","202509","22","99,000","3","개인","개인","1994","야탑로231번길 35","-","중개거래","경기 성남시 분당구, 서울 광진구","25.12.11"
"246","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.9500","71.4440","202509","22","82,000","2","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","26.01.30"
"247","경기도 성남시 분당구 궁내동","350-1","0350","0001","우성캐슬","62.9900","79.6490","202509","22","32,000","2","개인","개인","2018","궁내로 46-3","-","직거래","-","25.10.02"
"248","경기도 성남시 분당구 운중동","336-1","0336","0001","파크하임테라스","51.9333","53.0414","202509","21","60,000","3","개인","법인","2024","하오개로357번길 22","-","직거래","-","26.04.06"
"249","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","191.9400","230.5660","202509","20","185,000","3","개인","개인","1994","금곡로 201","-","중개거래","경기 성남시 분당구","26.02.12"
"250","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","191.9400","230.5660","202509","20","185,000","3","개인","개인","1994","금곡로 201","20251205","중개거래","경기 성남시 분당구","-"
