"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"379","경기도 성남시 수정구 고등동","585","0585","0000","판교밸리자이2단지","60.9892","202602","02","106,000","-","7","개인","개인","2023","대왕판교로 981","-","중개거래","경기 성남시 수정구","-"
"380","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202602","02","126,500","-","6","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"381","경기도 성남시 수정구 태평동","5113-7","5113","0007","일성오퍼스원","15.5929","202602","01","14,400","1","8","개인","개인","2013","성남대로 1330","-","중개거래","경기 성남시 수정구","26.03.06"
"382","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202602","01","117,600","102동","1","개인","법인","2020","고등공원로 19","-","직거래","-","26.02.20"
"383","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","74.9900","202601","31","135,000","-","22","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","-"
"384","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202601","31","77,000","-","1","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구","-"
"385","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202601","31","77,000","-","1","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구","-"
"386","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","84.9400","202601","31","80,000","1","11","개인","개인","1990","산성대로 341","-","중개거래","경기 성남시 수정구","26.04.10"
"387","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","31","126,100","103동","4","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.20"
"388","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","31","127,400","105동","11","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.20"
"389","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","31","119,500","109동","2","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.10"
"390","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","98.8800","202601","31","179,000","5311","2","개인","개인","2016","위례중앙로 216","-","중개거래","서울 송파구","26.04.20"
"391","경기도 성남시 수정구 신흥동","65","0065","0000","미래타운2차","62.1549","202601","31","55,000","-","12","개인","개인","2017","수정로 265","-","중개거래","경기 성남시 수정구","26.03.30"
"392","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","31","122,300","109동","7","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.01"
"393","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","84.9800","202601","31","178,000","5615","13","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","26.04.27"
"394","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","94.9942","202601","31","174,500","-","8","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구","-"
"395","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9200","202601","30","147,000","114","13","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.04.09"
"396","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","30","129,400","102동","14","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.30"
"397","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","30","122,300","107동","8","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.10"
"398","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","30","117,300","-","1","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"399","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","30","124,400","-","11","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"400","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","59.9968","202601","30","73,000","105동","14","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구","26.02.27"
"401","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9900","202601","30","132,000","105","20","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.23"
"402","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","84.9800","202601","30","131,000","201","8","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","26.04.21"
"403","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","101.8600","202601","30","223,000","3404동","11","개인","개인","2015","위례순환로 150","-","중개거래","경기 성남시 수정구","26.04.21"
"404","경기도 성남시 수정구 단대동","100","0100","0000","단대푸르지오","59.8000","202601","30","105,000","107","16","개인","개인","2012","산성대로437번길 7","-","중개거래","경기 성남시 중원구","26.04.30"
"405","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202601","30","160,000","5515","13","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.04.21"
"406","경기도 성남시 수정구 태평동","7306","7306","0000","선경태평","46.0100","202601","29","31,000","-","5","기타","개인","1991","시민로 214","-","중개거래","경기 성남시 수정구","-"
"407","경기도 성남시 수정구 수진동","2220","2220","0000","엠디","84.8700","202601","29","90,000","-","4","개인","개인","2001","산성대로 183","-","중개거래","경기 성남시 수정구","26.03.25"
"408","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","71.3600","202601","29","73,000","-","8","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"409","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202601","29","145,000","134","12","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.04.03"
"410","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9800","202601","29","123,000","108","27","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.04.01"
"411","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","147.7121","202601","29","185,000","-","14","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구, 경기 하남시","-"
"412","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","84.6479","202601","29","90,000","106동","14","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구, 서울 송파구","26.03.04"
"413","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","28","122,600","-","10","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"414","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","28","124,400","108동","15","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.12"
"415","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202601","28","128,000","113","6","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.04.20"
"416","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","85.4942","202601","28","140,000","5812동","2","개인","개인","2019","헌릉로 1005","-","중개거래","경기 성남시 수정구","26.03.12"
"417","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","28","127,900","-","8","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"418","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202601","28","118,000","104","11","개인","개인","2020","수정로 319","-","직거래","-","26.03.26"
"419","경기도 성남시 수정구 양지동","93","0093","0000","주원파크빌101","84.7600","202601","28","52,000","101","1","개인","개인","2004","수정로 566","-","중개거래","경기 성남시 중원구","26.04.16"
"420","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","84.9000","202601","28","85,500","3","14","개인","개인","1990","산성대로 341","-","중개거래","경기 성남시 수정구","26.03.25"
"421","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","84.9600","202601","27","97,500","105","3","개인","개인","1996","모란로 65","-","중개거래","경기 성남시 수정구","26.03.20"
"422","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","27","129,100","102동","15","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.18"
"423","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202601","27","157,000","5503","6","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.04.03"
"424","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","84.9000","202601","27","90,000","6","15","개인","개인","1990","산성대로 341","-","중개거래","경기 성남시 수정구","26.04.21"
"425","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","84.9800","202601","27","140,000","203","17","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구, 서울 강남구","26.04.28"
"426","경기도 성남시 수정구 단대동","6","0006","0000","선경논골","34.0500","202601","27","23,800","103","12","개인","개인","1991","논골로 87","-","중개거래","경기 성남시 수정구","26.04.24"
"427","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","27","123,100","106동","9","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.20"
"428","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","27","115,900","104동","1","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.20"
"429","경기도 성남시 수정구 태평동","6455","6455","0000","동인트루빌2","84.0000","202601","26","58,000","Ⅱ","3","개인","개인","2005","수정로 81","-","중개거래","경기 성남시 수정구","26.04.03"
"430","경기도 성남시 수정구 단대동","124","0124","0000","진로","59.9700","202601","26","40,500","102","1","개인","개인","1998","단대로23번길 32","-","직거래","-","26.02.02"
"431","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","26","123,400","104동","3","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.15"
"432","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","59.9500","202601","26","164,800","3212동","2","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","26.03.24"
"433","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","59.9500","202601","26","164,800","-","2","개인","개인","2017","위례광장로 97","20260213","중개거래","경기 성남시 수정구","-"
"434","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","149.0331","202601","26","180,000","5518","19","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구, 경기 하남시","26.02.03"
"435","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","26","123,500","-","10","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"436","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","25","122,600","-","11","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"437","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","25","120,800","-","2","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"438","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","25","124,200","-","2","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"439","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","25","121,400","109동","9","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.31"
"440","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","24","127,400","-","10","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"441","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","24","121,600","109동","4","개인","법인","2020","고등공원로 19","-","직거래","-","26.02.27"
"442","경기도 성남시 수정구 수진동","4002","4002","0000","밀란체2","84.7394","202601","24","60,000","밀란체2","12","개인","개인","2006","산성대로93번길 25","-","중개거래","경기 성남시 수정구","26.03.27"
"443","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이3단지","60.9892","202601","24","102,500","301","8","개인","개인","2023","대왕판교로 961","-","중개거래","경기 성남시 수정구","26.04.07"
"444","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","24","114,600","108동","1","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.06"
"445","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","67.9639","202601","24","77,650","-","10","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구","-"
"446","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","101.9650","202601","24","190,000","5406동","11","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구","26.04.27"
"447","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9200","202601","24","148,000","113","26","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 서울 강남구","26.04.08"
"448","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9900","202601","24","126,000","109","19","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.31"
"449","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9600","202601","24","146,500","103","15","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.03.27"
"450","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202601","24","76,500","-","1","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구","-"
"451","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","60.4800","202601","24","72,900","-","4","개인","개인","1990","산성대로 341","-","중개거래","경기 성남시 수정구","-"
"452","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9700","202601","24","120,000","102","8","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.04.17"
"453","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","149.0052","202601","23","170,000","5518","3","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.02.27"
"454","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","84.9000","202601","23","85,000","6","9","개인","개인","1990","산성대로 341","-","중개거래","경기 성남시 수정구","26.04.17"
"455","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","67.8600","202601","23","133,000","114","6","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.04.10"
"456","경기도 성남시 수정구 단대동","100","0100","0000","단대푸르지오","59.8500","202601","23","103,000","106","3","개인","개인","2012","산성대로437번길 7","-","중개거래","경기 성남시 수정구","26.03.31"
"457","경기도 성남시 수정구 단대동","6","0006","0000","선경논골","34.0500","202601","23","25,500","102","12","개인","개인","1991","논골로 87","-","중개거래","경기 성남시 수정구","26.03.10"
"458","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9959","202601","23","119,200","105동","1","개인","법인","2020","고등공원로 19","-","직거래","-","26.02.27"
"459","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","23","113,700","-","1","개인","법인","2020","고등공원로 19","-","직거래","-","-"
"460","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이3단지","60.9892","202601","22","97,700","302","6","개인","개인","2023","대왕판교로 961","-","중개거래","경기 성남시 수정구","26.04.13"
"461","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","22","122,800","109동","7","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.13"
"462","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202601","22","144,800","134","19","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.03.30"
"463","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","84.9800","202601","22","135,000","104","19","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.30"
"464","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202601","22","125,000","110","3","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.06"
"465","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","59.9800","202601","22","113,500","209","1","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","26.04.28"
"466","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","22","122,800","109동","6","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.20"
"467","경기도 성남시 수정구 단대동","124","0124","0000","진로","59.9700","202601","22","57,500","102","2","개인","개인","1998","단대로23번길 32","-","중개거래","경기 성남시 수정구","26.03.30"
"468","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202601","22","141,000","125","14","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.03.31"
"469","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","85.4942","202601","22","130,000","5808동","1","개인","개인","2019","헌릉로 1005","-","중개거래","경기 성남시 수정구","26.02.10"
"470","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","67.8600","202601","22","135,000","135","4","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.28"
"471","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.7614","202601","22","154,000","5503","4","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.03.27"
"472","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","85.7860","202601","22","134,000","5808동","14","개인","개인","2019","헌릉로 1005","-","중개거래","경기 성남시 수정구","26.02.20"
"473","경기도 성남시 수정구 수진동","2220","2220","0000","엠디","84.8700","202601","22","87,500","-","8","개인","개인","2001","산성대로 183","-","중개거래","경기 성남시 수정구","26.02.27"
"474","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","22","124,500","102동","8","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.09"
"475","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","75.9900","202601","21","162,900","5601","11","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","26.03.31"
"476","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202601","21","144,000","133","14","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.03.27"
"477","경기도 성남시 수정구 단대동","124","0124","0000","진로","84.9000","202601","21","62,700","104","1","개인","개인","1998","단대로23번길 32","-","중개거래","경기 성남시 수정구","26.04.30"
"478","경기도 성남시 수정구 신흥동","2464-1","2464","0001","청구","84.9900","202601","21","80,000","102","10","개인","개인","1994","공원로 340","-","중개거래","경기 성남시 수정구, 부산 해운대구","26.02.25"
"479","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202601","21","125,000","101","15","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.16"
"480","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","85.4942","202601","21","143,000","5802동","7","개인","개인","2019","헌릉로 1005","-","중개거래","경기 성남시 수정구","26.01.30"
"481","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","84.9800","202601","20","185,500","5613","8","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","26.03.20"
"482","경기도 성남시 수정구 양지동","1021","1021","0000","양우내안애","73.6710","202601","20","57,200","102","1","개인","개인","2010","논골로 24","-","중개거래","경기 성남시 수정구","26.03.23"
"483","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202601","20","74,000","102","3","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구","26.03.31"
"484","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9200","202601","20","125,000","102","5","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.31"
"485","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","20","122,800","109동","8","개인","법인","2020","고등공원로 19","-","직거래","-","26.02.20"
"486","경기도 성남시 수정구 수진동","2220","2220","0000","엠디","84.8700","202601","20","84,500","-","6","개인","개인","2001","산성대로 183","-","중개거래","경기 성남시 수정구","26.03.20"
"487","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","51.8900","202601","19","152,500","3203동","10","개인","개인","2017","위례광장로 97","-","중개거래","서울 송파구","26.04.24"
"488","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","84.9000","202601","19","85,700","1","10","개인","개인","1990","산성대로 341","-","중개거래","경기 성남시 수정구","26.04.24"
"489","경기도 성남시 수정구 수진동","3379","3379","0000","현대","59.9400","202601","19","51,500","101","8","개인","개인","1994","제일로147번길 4","-","중개거래","경기 성남시 중원구","26.03.27"
"490","경기도 성남시 수정구 신흥동","950","0950","0000","세일띠아모아파트","55.1200","202601","19","55,500","세일띠아모아파트","13","개인","개인","2017","수정로 282","-","중개거래","경기 성남시 수정구","26.03.27"
"491","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","19","123,100","106동","5","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.01"
"492","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9387","202601","18","121,900","108동","4","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.05"
"493","경기도 성남시 수정구 단대동","124","0124","0000","진로","84.9000","202601","18","63,500","103","2","개인","개인","1998","단대로23번길 32","-","중개거래","경기 성남시 중원구","26.03.31"
"494","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","84.6479","202601","17","83,000","107동","7","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구","26.03.31"
"495","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","84.9800","202601","17","130,000","202","4","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","26.04.22"
"496","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9700","202601","17","118,000","102","23","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.03"
"497","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","59.6073","202601","17","72,000","108동","9","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구","26.03.31"
"498","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","59.9592","202601","17","72,000","108동","15","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구","26.04.30"
"499","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.8324","202601","17","121,400","101동","9","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.30"
"500","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","17","118,600","106동","2","개인","법인","2020","고등공원로 19","-","직거래","-","26.03.27"
"501","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9826","202601","17","122,300","106동","5","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.24"
"502","경기도 성남시 수정구 단대동","182","0182","0000","미도","77.8200","202601","17","75,000","1","10","개인","개인","1982","분당수서로 472","-","중개거래","경기 성남시 수정구","26.04.29"
"503","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","67.9639","202601","17","75,000","101동","13","개인","개인","2018","태평로 65","-","중개거래","경기 성남시 수정구","26.04.10"
"504","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","59.7600","202601","17","74,000","102","9","개인","개인","1996","모란로 65","-","중개거래","경기 성남시 수정구","26.03.23"
"505","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","59.7600","202601","17","73,700","102","12","개인","개인","1996","모란로 65","-","중개거래","경기 성남시 수정구","26.04.17"
"506","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","59.7600","202601","17","76,000","103","3","개인","개인","1996","모란로 65","-","중개거래","경기 성남시 수정구","26.04.27"
"507","경기도 성남시 수정구 고등동","582","0582","0000","판교밸리자이1단지","60.9690","202601","16","102,000","104","10","개인","개인","2023","대왕판교로 995","-","중개거래","경기 성남시 수정구","26.03.24"
"508","경기도 성남시 수정구 수진동","4002","4002","0000","밀란체2","84.7394","202601","16","56,100","밀란체2","11","개인","개인","2006","산성대로93번길 25","-","직거래","-","26.04.01"
"509","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","51.8900","202601","16","146,000","3211동","6","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구, 경기 하남시","26.03.16"
"510","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9800","202601","16","116,000","111","21","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.04.10"
"511","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","84.9300","202601","16","124,800","301","2","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","26.04.15"
"512","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9700","202601","16","120,000","108","17","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.04.16"
"513","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","59.9800","202601","16","117,000","207","5","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구, 울산 남구","26.03.06"
"514","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202601","16","125,000","110","12","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.03.09"
"515","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202601","16","76,100","116","5","개인","개인","2020","수정로 319","-","직거래","-","26.01.20"
"516","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","59.9800","202601","16","121,000","301","4","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","26.03.16"
"517","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202601","16","73,500","101","3","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구","26.03.23"
"518","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9959","202601","16","122,800","106동","8","개인","법인","2020","고등공원로 19","-","직거래","-","26.01.29"
"519","경기도 성남시 수정구 수진동","4569","4569","0000","세븐빌","62.2710","202601","15","51,800","-","4","개인","개인","2005","수정로56번길 18","-","중개거래","경기 성남시 수정구","26.04.16"
"520","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","84.9910","202601","15","117,300","104동","1","개인","법인","2020","고등공원로 19","-","직거래","-","26.04.06"
