gu_name,dong_name,admi_cd,total_commute,subway_share,bus_share,car_share,other_share,avg_stay_duration,short_stay_share,axis_commute_share,seoul_commute_share,accessibility_score,vulnerability_score,high_demand_low_access,bus,car,subway,walk,express_bus,rail,air,other,total_od_commute
분당구,야탑3동,41135640,4591105.58,0.2149424431228175,0.30192169965300597,0.3709425323213761,0.11219332490280041,425.22255678988324,0.03505849238169774,0.27006947189474223,0.22735591085611398,-0.4162046360638819,0.4162046360638819,2.019831468965415,1386154.4,1703036.33,986823.45,276470.29,393.6,350.35999999999996,13.96,237863.19,6672514.14
분당구,분당동,41135510,3783688.5,0.13018738725452692,0.2735961932384233,0.4906477739909086,0.10556864551614119,418.43804546751136,0.035687171393733924,0.3749709429470371,0.24492499200854648,-0.43367106167085717,0.43367106167085717,1.5358322990399906,1035202.77,1856458.3399999999,492588.52,141011.08999999997,261.08,570.3599999999999,31.89,257564.45,5440030.35
분당구,야탑1동,41135620,2932633.78,0.2144325398856996,0.24514432552161358,0.36987555602663763,0.17054757856604927,424.1919596017202,0.03577105014455641,0.24506749805732694,0.1975079073769527,-0.48363677011223943,0.48363677011223943,1.0848335385859877,718918.53,1084709.55,628852.11,323900.61,532.09,685.8799999999999,12.01,175023.0,5371850.9
수정구,복정동,41131620,1477361.11,0.3413773021275753,0.13947140520031692,0.40197902596745616,0.1171722667046515,432.65692265075256,0.03571953372997615,0.25289161183326375,0.494981169305812,1.1496514886792848,-1.1496514886792848,-2.9085608483148304,206049.63,593868.1799999999,504337.55000000005,50298.84,144.51,274.43,8.0,122379.97,2488445.17
수정구,태평1동,41131540,2081553.2999999998,0.46898276397726646,0.23289971964686182,0.22064164295000277,0.07747587342586905,445.11903681495926,0.03295301638444714,0.2633491757553652,0.33916175154667316,1.1353198854573305,-1.1353198854573305,-2.4950113182742597,484793.18,459277.33999999997,976212.62,91425.81,137.23,398.24,16.42,69292.46,3315559.95
수정구,위례동,41131625,6791773.55,0.2770906429882368,0.17867903590513556,0.42246978037128463,0.12176054073534298,418.6895466965326,0.034927264322586256,0.22311663047848415,0.4986810933873673,0.7402231678431688,-0.7402231678431688,1.2602273469206067,1213547.55,2869319.08,1881936.9,329027.58999999997,231.06,931.39,9.21,496770.77,9946663.3
수정구,단대동,41131590,2134934.17,0.4001969906172798,0.18085321572233773,0.3104633010768664,0.10848649258351606,435.62234116202285,0.03498182803453841,0.208638131087658,0.3233320007602468,0.7243632104931814,-0.7243632104931814,-1.6904024070068226,386109.71,662818.71,854394.23,119490.57,53.95,123.55,2.89,111940.56,3175810.8
수정구,신흥2동,41131520,4721415.66,0.3500304969971655,0.17434125467360356,0.32761113220859694,0.14801711612063406,425.434704136619,0.034749764014634546,0.2160829037961955,0.3669006566122644,0.6600649446528102,-0.6600649446528102,0.08548191042667641,823137.53,1546788.33,1652639.4700000002,325268.91000000003,214.54000000000002,376.63,6.56,372983.69,6769013.07
수정구,산성동,41131600,555070.24,0.3897411433911499,0.15111334378150051,0.3296028625134001,0.12954265031394943,433.59264243242444,0.038103123669537754,0.20519114496065524,0.2913743992283709,0.6192733121799459,-0.6192733121799459,-2.5044922476623928,83878.52,182952.74,216333.71,30457.19,29.28,46.09,0.0,41372.71,989781.26
수정구,수진2동,41131580,2264098.3,0.3995778407677794,0.22782388467850537,0.2904190069839282,0.08217926756978707,438.25123697632745,0.034742360788840305,0.21915649194346956,0.2612820305346552,0.49107073465233575,-0.49107073465233575,-1.1703702448645443,515815.67,657537.1799999999,904683.51,104322.39,168.57,246.02,2.04,81322.92,3568690.04
수정구,태평3동,41131560,1571406.81,0.3484759048485987,0.26573333355988193,0.2564685461685125,0.12932221542300684,444.38795515580074,0.03775362918275758,0.20306124615688534,0.2761577934766753,0.20996156780979708,-0.20996156780979708,-1.0866783987459425,417575.17000000004,403016.42,547597.41,120132.91,95.56,65.95,25.09,82898.3,2608112.38
